episode_id,source_turn,target_turn,count,mean_lag_seconds
47237,6,7,2,70.82299999999998
47238,0,1,1,90.12599999999999
47238,0,12,1,447.75300000000004
47238,0,13,1,458.124
47238,1,13,2,367.998
47238,1,2,1,34.26400000000001
47238,2,6,2,111.242
47238,2,3,1,13.170000000000002
47238,4,6,2,82.90100000000001
47238,5,11,1,214.54899999999998
47238,6,7,1,21.277000000000015
47238,6,12,1,212.121
47238,7,9,3,70.67199999999997
47238,10,12,1,85.298
47238,10,11,2,21.640999999999963
47238,11,13,1,74.02800000000002
47243,1,29,1,1150.171
47243,3,5,1,38.17399999999998
47243,3,4,1,5.807000000000016
47243,4,14,1,376.51599999999996
47243,4,12,1,260.24
47243,5,9,1,98.75
47243,5,27,1,822.519
47243,5,30,1,858.9110000000001
47243,6,27,1,819.597
47243,7,29,1,843.0530000000001
47243,8,29,3,820.5340000000001
47243,8,11,1,168.022
47243,8,18,1,448.70699999999994
47243,8,34,1,973.065
47243,8,12,1,194.305
47243,9,10,2,11.109000000000037
47243,10,16,2,296.14099999999996
47243,10,12,1,118.01400000000001
47243,11,12,2,26.283000000000015
47243,11,14,1,142.55899999999997
47243,11,38,1,934.3950000000001
47243,12,14,4,116.27599999999995
47243,12,13,1,106.35299999999995
47243,13,14,1,9.923000000000002
47243,14,16,2,61.851
47243,14,18,1,138.12599999999998
47243,15,16,2,14.343999999999937
47243,16,18,1,76.27499999999998
47243,16,32,1,540.857
47243,17,18,1,13.907999999999902
47243,18,44,1,835.727
47243,19,20,2,13.363999999999919
47243,19,26,1,221.41200000000003
47243,19,22,1,75.16399999999999
47243,20,22,4,61.80000000000007
47243,20,21,1,54.59400000000005
47243,20,26,1,208.04800000000012
47243,22,26,1,146.24800000000005
47243,23,24,3,17.98199999999997
47243,23,26,1,83.18600000000004
47243,24,42,1,551.898
47243,24,26,1,65.20400000000006
47243,25,26,3,9.907000000000153
47243,26,42,1,486.69399999999996
47243,27,29,3,31.583000000000084
47243,28,30,1,26.909000000000106
47243,28,31,1,81.18200000000002
47243,29,31,1,59.08199999999988
47243,29,41,1,372.52099999999996
47243,30,41,1,367.712
47243,30,42,2,373.779
47243,30,31,1,54.27299999999991
47243,31,32,2,33.673
47243,31,34,1,93.44900000000007
47243,32,34,1,59.77600000000007
47243,33,35,2,72.375
47243,34,36,2,74.7170000000001
47243,34,38,1,129.3520000000001
47243,35,36,2,22.198000000000093
47243,36,38,1,54.63499999999999
47243,37,38,3,12.766000000000076
47243,39,41,1,71.18299999999999
47243,39,42,1,77.25
47243,40,42,2,63.88499999999999
47243,41,42,4,6.067000000000007
47243,43,45,2,48.44400000000019
47243,44,46,1,85.3900000000001
47243,45,46,2,46.771999999999935
47255,0,5,1,320.31899999999996
47255,0,2,1,123.812
47255,0,7,1,447.34999999999997
47255,1,5,2,250.808
47255,1,4,1,220.152
47255,1,3,3,66.835
47255,2,5,3,196.50699999999998
47255,2,24,1,1397.553
47255,3,5,3,183.97299999999998
47255,3,24,1,1385.019
47255,4,5,4,30.656000000000006
47255,5,6,3,105.197
47255,5,13,1,429.103
47255,5,7,1,127.031
47255,5,9,1,185.13300000000004
47255,6,7,2,21.834000000000003
47255,7,20,1,939.951
47255,7,10,1,111.73300000000006
47255,7,13,1,302.072
47255,8,9,1,5.224000000000046
47255,9,10,1,53.63100000000003
47255,9,14,1,466.652
47255,10,11,3,37.36699999999996
47255,11,13,2,152.97199999999998
47255,11,24,1,924.9150000000001
47255,12,13,2,32.70100000000002
47255,12,17,1,322.716
47255,12,19,1,445.236
47255,13,16,2,277.84800000000007
47255,13,15,1,259.78100000000006
47255,13,14,1,222.68200000000002
47255,13,24,1,771.9430000000001
47255,14,24,1,549.2610000000001
47255,15,19,2,152.7539999999999
47255,16,17,2,12.166999999999916
47255,16,24,1,494.095
47255,17,19,3,122.51999999999998
47255,18,19,1,24.301999999999907
47255,19,21,1,260.7819999999999
47255,19,20,1,225.34400000000005
47255,22,24,1,9.758000000000038
47255,23,24,1,3.3900000000001
47360,0,5,2,199.909
47360,0,2,2,86.895
47360,2,3,3,25.5
47360,2,16,1,738.068
47360,2,5,1,113.014
47360,3,9,1,298.815
47360,3,22,1,1068.058
47360,3,5,1,87.514
47360,4,5,4,20.843999999999994
47360,4,14,1,507.87600000000003
47360,5,15,1,512.634
47360,5,8,2,192.64
47360,5,9,2,211.301
47360,5,6,1,163.733
47360,6,7,3,11.204000000000008
47360,7,15,2,337.697
47360,7,13,1,283.46399999999994
47360,7,8,1,17.702999999999975
47360,7,11,1,201.413
47360,8,9,1,18.661
47360,8,11,1,183.71000000000004
47360,9,13,1,247.09999999999997
47360,9,17,1,443.39500000000004
47360,9,16,2,413.753
47360,9,10,2,129.11500000000007
47360,9,11,1,165.04900000000004
47360,10,11,2,35.93399999999997
47360,10,12,1,103.7879999999999
47360,10,16,1,284.6379999999999
47360,11,12,1,67.85399999999993
47360,12,28,1,695.736
47360,13,15,1,54.23300000000006
47360,13,17,3,196.29500000000007
47360,14,15,2,25.601999999999975
47360,14,21,1,364.39599999999996
47360,15,17,3,142.062
47360,15,28,1,627.3059999999999
47360,15,21,2,338.794
47360,15,20,1,307.22799999999995
47360,16,27,1,507.86699999999996
47360,17,18,1,118.40800000000002
47360,18,20,1,46.757999999999925
47360,20,28,2,320.078
47360,20,21,1,31.56600000000003
47360,26,28,1,50.246999999999844
47372,0,3,1,182.98999999999998
47372,0,4,1,332.694
47372,0,1,1,87.402
47372,0,6,1,370.914
47372,1,3,3,95.58800000000001
47372,1,5,1,266.125
47372,1,2,1,78.07
47372,4,6,2,38.21999999999997
47373,0,4,1,126.696
47373,0,5,2,169.917
47373,2,3,2,18.037
47373,2,6,1,170.62300000000002
47373,2,4,1,76.505
47373,3,4,2,58.468
47373,3,7,1,183.811
47373,4,26,1,1169.681
47373,4,5,4,43.22099999999999
47373,5,8,1,204.896
47373,5,27,1,1177.527
47373,6,8,1,153.99899999999997
47373,6,9,1,204.497
47373,7,33,1,1355.097
47373,7,9,1,173.27200000000002
47373,7,8,1,122.77399999999997
47373,8,9,1,50.49800000000005
47373,8,15,1,384.154
47373,9,11,1,160.005
47373,9,15,1,333.65599999999995
47373,9,17,1,462.66099999999994
47373,10,11,1,47.846000000000004
47373,10,33,1,1069.6660000000002
47373,12,22,1,460.1629999999999
47373,13,16,1,159.41999999999996
47373,14,15,3,38.26299999999992
47373,15,24,1,490.55999999999995
47373,16,17,1,29.105000000000018
47373,17,33,1,719.1640000000001
47373,17,19,1,125.63700000000006
47373,20,23,2,117.76599999999985
47373,20,36,1,685.6819999999998
47373,22,23,1,10.786000000000058
47373,22,36,1,578.702
47373,24,25,3,21.726000000000113
47373,26,28,1,170.413
47373,31,35,1,168.18799999999987
47373,32,33,3,58.471000000000004
47373,34,36,1,43.093999999999824
47376,1,27,1,129.64700000000002
47376,1,20,1,92.323
47376,1,22,1,102.088
47376,2,20,1,85.457
47376,2,22,1,95.22200000000001
47376,3,18,1,72.583
47376,3,27,1,118.257
47376,3,20,1,80.93299999999999
47376,5,12,1,38.364
47376,7,15,1,46.616
47376,8,30,2,121.537
47376,8,12,1,28.918999999999997
47376,8,25,1,87.25300000000001
47376,9,10,1,9.105999999999995
47376,9,27,2,94.161
47376,10,25,1,75.36500000000001
47376,10,37,1,144.831
47376,11,37,1,136.245
47376,11,27,1,76.46900000000001
47376,13,27,1,58.68000000000001
47376,14,18,3,11.985
47376,15,18,2,7.423000000000002
47376,15,22,1,25.537999999999997
47376,16,20,2,12.891999999999996
47376,19,31,1,68.993
47376,19,20,1,4.7549999999999955
47376,20,25,1,27.634000000000015
47376,22,23,1,11.445999999999998
47376,25,26,1,3.9639999999999986
47376,27,44,1,107.29599999999999
47376,28,44,1,101.93200000000002
47376,28,45,1,108.555
47376,30,31,1,2.319999999999993
47376,33,48,1,91.44800000000001
47376,36,59,1,142.89299999999997
47376,37,58,1,132.88899999999998
47376,37,38,2,7.371000000000009
47376,37,49,1,81.03600000000003
47376,37,56,1,120.87500000000003
47376,38,56,1,113.50400000000002
47376,38,59,1,134.01999999999998
47376,39,54,1,91.89499999999998
47376,40,54,1,89.55499999999998
47376,40,56,1,102.46200000000002
47376,41,53,1,76.72200000000001
47376,42,56,1,93.42000000000002
47376,43,44,1,5.961000000000013
47376,44,51,1,47.990999999999985
47376,45,46,1,4.7760000000000105
47376,47,52,1,34.59100000000001
47376,47,60,1,92.06800000000004
47376,49,58,1,51.85299999999995
47376,51,56,1,25.364000000000033
47376,54,60,1,50.90500000000003
47376,58,59,1,8.50200000000001
47376,58,60,1,25.984000000000037
47376,59,60,3,17.482000000000028
47412,1,4,2,136.59699999999998
47412,1,15,1,1688.2890000000002
47412,2,11,1,1122.7669999999998
47412,3,4,1,28.37399999999998
47412,6,8,3,388.737
47412,9,15,1,706.4970000000001
47412,10,12,1,282.254
47414,1,21,1,1117.845
47414,1,5,2,199.086
47414,1,4,3,114.322
47414,1,3,1,89.52900000000001
47414,2,20,1,1029.578
47414,4,6,1,121.195
47414,4,8,1,371.064
47414,4,9,1,520.819
47414,5,6,4,36.43099999999998
47414,5,8,1,286.3
47414,6,9,1,399.624
47414,6,8,3,249.86900000000003
47414,7,9,1,194.52500000000003
47414,8,9,2,149.755
47414,8,21,1,632.459
47414,11,21,1,343.5999999999999
47414,11,12,1,16.256999999999948
47414,12,13,2,201.69799999999998
47414,16,18,1,16.02800000000002
47414,19,20,1,12.436999999999898
47415,1,3,1,168.98299999999998
47415,2,3,3,17.869999999999948
47415,3,21,2,1922.998
47415,3,5,1,134.67400000000004
47415,4,5,2,29.710000000000036
47415,5,9,1,326.12800000000004
47415,6,13,1,630.2180000000001
47415,9,20,1,1442.966
47415,9,12,1,584.807
47415,10,11,1,35.894000000000005
47415,10,22,1,1569.1079999999997
47415,14,16,1,323.24800000000005
47415,17,19,1,156.76
47415,19,21,1,255.93499999999995
47415,20,21,1,19.230000000000018
47415,22,24,2,25.62900000000036
47418,0,1,1,10.588999999999999
47418,0,4,1,41.644000000000005
47418,1,2,2,14.531000000000002
47418,2,7,1,79.742
47418,3,5,2,16.19
47418,3,7,1,76.066
47418,5,7,1,59.876000000000005
47418,6,7,2,9.927000000000007
47418,6,8,1,64.032
47419,2,13,3,122.97200000000002
47419,4,8,1,43.903999999999996
47419,9,10,1,5.861000000000004
47419,10,12,1,39.176
47419,10,14,1,59.83399999999999
47419,12,14,1,20.657999999999987
47421,0,13,1,1216.841
47421,1,13,2,1156.196
47421,2,11,1,854.7840000000001
47421,2,10,1,785.3990000000001
47421,3,9,2,620.8530000000001
47421,3,7,1,307.53000000000003
47421,3,6,1,196.329
47421,5,9,1,497.672
47421,5,14,1,821.9080000000001
47421,6,13,1,708.294
47421,6,11,2,607.7900000000001
47421,6,16,1,972.495
47421,7,15,1,778.919
47421,7,9,1,313.323
47421,7,12,1,559.8380000000001
47421,8,16,1,616.377
47421,8,11,1,251.67200000000003
47421,9,11,1,183.26600000000008
47421,9,13,1,283.77
47421,10,11,1,69.38499999999999
47421,10,16,3,434.0899999999999
47421,11,16,2,364.7049999999999
47421,12,16,1,301.4559999999999
47421,13,14,1,40.46600000000012
47421,14,16,1,223.7349999999999
47421,15,16,2,82.375
47999,0,5,1,407.927
47999,0,6,2,538.7620000000001
47999,2,3,2,34.929
47999,3,6,2,289.90200000000004
47999,3,8,1,400.40099999999995
47999,4,6,4,217.97300000000007
47999,4,9,1,356.544
47999,4,25,1,1483.2930000000001
47999,4,5,1,87.13800000000003
47999,5,12,1,481.03999999999996
47999,5,6,2,130.83500000000004
47999,5,9,1,269.40599999999995
47999,6,7,2,34.87099999999998
47999,6,8,3,110.49899999999991
47999,6,10,1,227.149
47999,7,9,1,103.69999999999993
47999,7,14,1,442.318
47999,8,10,1,116.65000000000009
47999,9,15,1,419.019
47999,9,17,1,612.7560000000001
47999,10,11,3,63.403999999999996
47999,10,17,1,524.178
47999,11,14,2,186.63599999999997
47999,11,15,1,267.0369999999999
47999,11,12,2,59.65199999999993
47999,11,13,1,112.06499999999994
47999,12,13,4,52.41300000000001
47999,12,16,1,300.5430000000001
47999,12,17,1,401.12200000000007
47999,13,16,1,248.1300000000001
47999,13,15,2,154.97199999999998
47999,14,16,2,173.55900000000008
47999,15,16,4,93.15800000000013
47999,16,17,1,100.57899999999995
47999,16,26,4,648.435
47999,17,23,1,415.501
47999,17,19,1,138.34199999999987
47999,17,18,1,103.55399999999986
47999,18,19,1,34.78800000000001
47999,18,21,1,184.414
47999,19,23,3,277.1590000000001
47999,19,21,1,149.62599999999998
47999,19,26,1,409.5140000000001
47999,20,21,3,42.80799999999999
47999,20,23,1,170.34100000000012
47999,22,23,4,65.50900000000001
47999,22,27,1,233.1199999999999
47999,24,25,1,43.29600000000005
47999,25,26,1,33.863000000000056
47999,26,27,1,35.25599999999986
48000,0,18,1,945.5830000000001
48000,0,16,1,922.332
48000,1,2,1,4.806999999999999
48000,2,14,1,813.556
48000,2,5,2,210.834
48000,3,5,6,195.521
48000,3,4,2,140.771
48000,4,5,2,54.75
48000,5,7,1,222.14200000000002
48000,7,8,2,87.41199999999998
48000,8,9,3,64.05500000000006
48000,9,11,2,144.16899999999998
48000,10,11,1,73.64800000000002
48000,10,14,1,158.59199999999998
48000,12,14,1,9.106999999999971
48000,14,18,1,106.54100000000005
48000,15,16,1,48.85299999999995
48000,17,18,1,1.7010000000000218
48001,0,4,2,453.407
48001,0,2,2,166.986
48001,2,4,1,286.421
48001,2,3,1,38.64500000000001
48001,2,5,1,373.093
48001,3,4,5,247.77599999999998
48001,3,17,1,1615.798
48001,4,19,1,1516.958
48001,4,18,1,1488.06
48001,4,5,1,86.67200000000003
48001,4,6,1,226.971
48001,5,18,1,1401.388
48001,5,6,4,140.29899999999998
48001,5,7,1,216.78999999999996
48001,5,14,1,958.8969999999999
48001,6,19,1,1289.987
48001,6,7,2,76.49099999999999
48001,7,19,1,1213.496
48001,7,10,1,217.11
48001,8,13,1,307.116
48001,9,10,1,47.144000000000005
48001,10,11,1,21.47300000000007
48001,10,12,1,153.54399999999998
48001,11,12,1,132.0709999999999
48001,11,13,1,186.13799999999992
48001,14,16,2,227.81899999999996
48001,15,17,1,277.72
48001,15,19,1,426.6560000000002
48001,16,17,1,94.63400000000001
48001,17,18,1,120.03800000000001
48001,17,19,1,148.93600000000015
48001,18,19,1,28.89800000000014
48003,0,2,1,2479.5899999999997
48656,0,8,7,792.1809999999999
48656,0,6,1,602.966
48656,2,5,1,186.873
48656,2,4,1,147.774
48656,3,8,1,560.048
48656,3,5,1,153.089
48656,4,5,3,39.09899999999999
48656,5,17,1,1343.268
48656,5,8,1,406.959
48656,5,7,1,260.079
48656,6,8,1,189.21500000000003
48656,7,14,1,733.4090000000001
48656,7,8,1,146.88
48656,8,10,2,235.55200000000002
48656,9,15,1,569.949
48656,9,10,1,187.07299999999998
48656,9,16,1,842.188
48656,10,11,4,29.809999999999945
48656,10,16,1,655.115
48656,11,13,1,198.00299999999993
48656,12,13,1,31.896999999999935
48656,14,16,1,304.1379999999999
48656,14,15,2,31.898999999999887
48661,3,4,1,60.87499999999999
48661,4,5,1,15.25099999999999
48661,5,7,1,56.297000000000025
48661,6,7,1,7.499000000000024
48661,14,15,1,28.411000000000058
48661,16,24,1,148.06899999999996
48661,17,19,1,38.85800000000006
48661,19,21,2,16.756999999999948
48661,21,22,2,59.00999999999999
48661,23,24,1,2.8220000000000027
48667,0,2,2,244.642
48667,0,1,1,81.555
48667,0,19,1,2080.087
48667,0,13,1,1496.109
48667,1,3,3,192.29299999999998
48667,1,13,1,1414.554
48667,1,2,1,163.087
48667,2,3,3,29.20599999999999
48667,3,19,3,1806.2389999999998
48667,3,5,2,348.05199999999996
48667,3,6,1,525.309
48667,3,11,1,954.1990000000001
48667,4,5,1,32.31499999999994
48667,4,6,2,209.572
48667,5,19,1,1458.187
48667,5,13,2,874.2090000000001
48667,5,7,2,216.07100000000003
48667,5,6,2,177.25700000000006
48667,6,11,1,428.8900000000001
48667,6,9,1,196.702
48667,7,19,2,1242.116
48667,7,13,3,658.138
48667,7,17,1,1095.415
48667,8,9,5,26.159999999999968
48667,9,13,1,500.25
48667,9,10,2,192.23399999999992
48667,10,15,1,582.1610000000001
48667,10,14,1,563.655
48667,10,16,1,703.4840000000002
48667,10,12,1,280.95600000000013
48667,11,13,3,268.0619999999999
48667,11,15,1,542.2069999999999
48667,11,12,2,241.00199999999995
48667,12,13,1,27.059999999999945
48667,12,14,1,282.69899999999984
48667,12,18,1,584.7160000000001
48667,13,14,2,255.6389999999999
48667,13,15,1,274.145
48667,14,15,2,18.506000000000085
48667,15,16,2,121.32300000000009
48667,15,17,2,163.13200000000006
48701,0,1,1,233.694
48701,0,20,1,1552.867
48701,1,2,1,160.444
48701,1,17,2,1129.7820000000002
48701,1,5,1,343.499
48701,1,3,1,213.775
48701,1,13,1,769.867
48701,2,11,3,471.51700000000005
48701,2,7,1,292.429
48701,2,13,1,609.423
48701,2,17,1,969.3380000000001
48701,3,16,1,906.1610000000001
48701,3,7,2,239.09799999999996
48701,3,6,2,227.07000000000005
48701,3,11,1,418.18600000000004
48701,3,10,1,404.211
48701,4,5,1,19.105999999999995
48701,4,6,1,116.452
48701,4,12,2,430.64099999999996
48701,5,17,1,786.283
48701,5,16,1,776.437
48701,5,11,1,288.462
48701,6,11,4,191.11599999999999
48701,7,11,5,179.08800000000008
48701,7,17,2,676.9090000000001
48701,11,12,4,123.07299999999998
48701,11,20,2,687.2119999999999
48701,11,13,2,137.90599999999995
48701,12,17,2,374.74800000000005
48701,12,13,1,14.83299999999997
48701,12,16,1,364.90200000000004
48701,12,14,1,295.875
48701,13,16,2,350.0690000000001
48701,13,15,2,283.6830000000001
48701,13,17,4,359.9150000000001
48701,15,17,1,76.23199999999997
48701,15,20,1,265.6229999999998
48701,16,17,1,9.846000000000004
48701,16,20,1,199.23699999999985
48701,17,20,4,189.39099999999985
48730,0,19,1,722.631
48730,2,4,1,20.988999999999997
48730,2,19,1,690.3589999999999
48730,4,23,1,796.909
48730,5,17,1,568.339
48730,7,8,1,125.12799999999999
48730,7,21,1,698.229
48730,7,14,1,364.909
48730,7,19,1,602.355
48730,8,29,1,697.66
48730,8,14,1,239.781
48730,8,13,1,153.36599999999999
48730,10,13,1,138.80699999999996
48730,10,14,1,225.22199999999998
48730,11,19,1,435.90799999999996
48730,11,13,2,112.04699999999997
48730,11,14,1,198.462
48730,11,23,1,563.4469999999999
48730,11,37,1,978.78
48730,12,27,1,525.934
48730,12,30,1,604.686
48730,12,31,1,630.985
48730,13,43,1,1364.0330000000001
48730,13,37,2,866.733
48730,13,30,1,571.3190000000001
48730,13,31,1,597.618
48730,13,27,1,492.567
48730,14,43,1,1277.6180000000002
48730,14,17,1,150.86700000000002
48730,15,41,1,1043.875
48730,15,17,4,116.90800000000002
48730,15,19,2,203.48699999999997
48730,16,17,2,6.682999999999993
48730,16,35,1,515.814
48730,17,19,2,86.57899999999995
48730,17,40,1,883.61
48730,18,20,2,84.49000000000001
48730,18,26,1,187.596
48730,18,30,1,276.778
48730,19,29,1,220.433
48730,19,20,1,55.17000000000007
48730,19,31,1,273.75700000000006
48730,19,23,1,127.53899999999999
48730,20,21,1,40.70399999999995
48730,20,43,1,985.0020000000001
48730,20,30,1,192.288
48730,20,45,1,1111.5189999999998
48730,21,37,1,446.99799999999993
48730,21,23,2,31.664999999999964
48730,21,45,1,1070.815
48730,23,31,1,146.21800000000007
48730,23,40,1,669.4920000000001
48730,24,40,1,646.5400000000001
48730,26,27,2,10.42999999999995
48730,27,40,1,628.325
48730,27,45,1,997.983
48730,27,31,1,105.05100000000004
48730,29,32,1,156.17099999999994
48730,29,31,2,53.32400000000007
48730,30,39,1,459.27200000000005
48730,30,38,2,400.76699999999994
48730,30,41,1,592.93
48730,31,43,2,766.4150000000001
48730,31,37,1,269.1149999999999
48730,31,38,1,374.46799999999996
48730,31,39,1,432.97300000000007
48730,32,40,2,420.42700000000013
48730,32,43,1,663.5680000000002
48730,32,35,1,45.94800000000009
48730,32,41,1,463.7840000000001
48730,35,46,1,868.482
48730,35,49,1,992.7959999999998
48730,35,39,1,284.1780000000001
48730,35,45,1,744.137
48730,35,48,1,969.087
48730,36,40,1,278.874
48730,37,39,1,163.85800000000017
48730,37,43,1,497.3000000000002
48730,37,41,2,297.5160000000001
48730,37,38,1,105.35300000000007
48730,38,39,2,58.50500000000011
48730,38,40,1,148.80600000000004
48730,39,40,2,90.30099999999993
48730,41,68,1,1088.305
48730,41,46,1,450.64599999999996
48730,41,43,2,199.7840000000001
48730,41,45,2,326.30099999999993
48730,42,45,2,151.34299999999985
48730,43,44,1,79.97699999999986
48730,43,46,2,250.86199999999985
48730,43,48,1,351.46699999999987
48730,43,45,3,126.51699999999983
48730,44,49,1,295.19899999999984
48730,44,45,2,46.539999999999964
48730,45,46,4,124.34500000000003
48730,45,67,2,732.155
48730,45,49,1,248.65899999999988
48730,45,69,1,774.1070000000002
48730,46,66,1,587.567
48730,46,51,1,212.73799999999983
48730,46,49,1,124.31399999999985
48730,47,67,1,583.3639999999998
48730,47,49,1,99.86799999999971
48730,47,66,1,563.1209999999999
48730,48,51,1,112.13299999999981
48730,48,49,1,23.708999999999833
48730,49,56,1,276.95600000000013
48730,50,55,1,160.76499999999987
48730,53,55,4,64.09999999999991
48730,53,54,1,43.90099999999984
48730,54,55,2,20.19900000000007
48730,54,57,1,71.79800000000023
48730,59,67,1,152.34799999999996
48730,59,60,1,25.458999999999833
48730,64,69,1,71.78300000000036
48730,66,70,1,119.98300000000017
48735,0,6,2,150.296
48735,1,15,1,611.203
48735,1,6,1,131.781
48735,1,8,1,434.713
48735,3,6,1,93.863
48735,3,5,1,73.959
48735,4,6,3,74.079
48735,5,6,2,19.903999999999996
48735,6,7,1,104.095
48735,7,8,1,198.83700000000002
48735,7,15,1,375.327
48736,1,15,1,891.7470000000001
48736,1,2,2,42.55500000000001
48736,1,5,2,251.66199999999998
48736,1,10,1,632.236
48736,2,4,2,82.96499999999999
48736,2,6,2,276.71
48736,4,5,3,126.142
48736,4,7,1,251.80200000000002
48736,4,6,1,193.745
48736,5,6,3,67.60300000000001
48736,5,17,1,662.69
48736,6,7,2,58.057000000000016
48736,6,8,2,92.86099999999999
48736,7,8,2,34.803999999999974
48736,8,17,1,502.22600000000006
48736,11,12,2,62.07899999999995
48736,13,15,1,5.7029999999999745
48736,14,15,1,3.0810000000000173
48737,0,8,2,351.93
48737,1,5,1,113.04299999999999
48737,1,10,1,621.014
48737,2,14,1,806.982
48737,3,4,3,10.384
48737,4,5,1,16.83399999999999
48737,5,7,4,168.05200000000002
48737,7,9,5,144.30899999999997
48737,7,8,2,44.077
48737,8,10,1,295.842
48737,15,17,1,32.72000000000003
48737,16,17,1,23.036000000000058
48738,0,5,2,210.666
48738,1,11,1,624.4090000000001
48738,2,11,1,622.548
48738,2,12,1,726.0889999999999
48738,3,11,1,605.5640000000001
48738,3,13,1,753.823
48738,5,9,1,313.9889999999999
48738,5,8,1,258.46000000000004
48738,5,10,1,442.158
48738,5,6,1,106.83899999999997
48738,6,10,1,335.3190000000001
48738,7,13,1,485.799
48738,8,10,1,183.69800000000004
48738,12,13,1,44.71799999999996
48738,13,14,1,105.81900000000007
48739,0,3,1,127.296
48739,0,4,1,187.73999999999998
48739,1,6,1,329.085
48739,1,9,1,835.512
48739,3,6,2,249.608
48739,3,4,1,60.44399999999999
48739,4,5,2,126.73800000000003
48739,4,7,1,492.6600000000001
48739,7,9,1,202.93099999999993
48740,0,10,1,569.448
48740,1,14,1,730.7710000000001
48740,2,3,2,8.989999999999995
48740,3,6,4,156.576
48740,3,14,1,688.393
48740,4,8,3,236.31900000000005
48740,4,6,2,118.905
48740,5,6,4,48.161
48740,5,10,1,401.102
48740,5,8,1,165.57500000000002
48740,6,12,1,447.63599999999997
48740,7,10,2,288.71799999999996
48740,7,8,1,53.19100000000003
48740,9,10,2,127.67899999999992
48740,10,13,2,117.22900000000004
48740,11,13,2,40.08000000000004
48741,0,6,1,301.38
48741,1,2,1,13.048000000000002
48741,2,3,3,17.056999999999995
48741,2,5,1,220.331
48741,3,4,4,33.22
48741,4,5,2,170.054
48741,5,6,1,43.43299999999999
48741,5,8,1,205.724
48741,7,8,1,121.42500000000001
48742,0,2,1,143.446
48742,0,6,1,519.933
48742,0,1,2,37.934
48742,1,2,1,105.512
48742,1,8,1,636.561
48742,3,4,1,34.06700000000001
48742,4,7,1,322.23600000000005
48742,7,8,1,50.92399999999998
48743,0,5,1,434.713
48743,0,1,2,27.716
48743,1,3,1,99.79999999999998
48743,1,5,1,406.997
48743,2,5,3,395.433
48743,2,3,1,88.23599999999999
48743,2,4,2,139.083
48743,3,4,2,50.84700000000001
48743,3,5,1,307.197
48743,4,5,2,256.35
48743,4,6,1,322.212
48743,8,9,1,26.00299999999993
48744,0,1,1,19.233
48744,0,6,1,290.974
48744,1,3,2,100.877
48744,1,5,1,221.654
48744,1,9,1,484.714
48744,2,10,1,520.49
48744,3,5,1,120.77700000000002
48744,3,10,1,439.169
48744,3,11,2,522.545
48744,3,9,1,383.837
48744,4,6,3,119.82499999999999
48744,5,10,1,318.392
48744,5,9,1,263.06
48744,7,11,1,145.69099999999997
48744,9,11,1,138.70799999999997
48744,10,11,1,83.37599999999998
48744,11,12,1,34.327
48746,0,6,2,784.218
48746,0,12,1,1558.491
48746,1,14,1,1522.238
48746,1,13,1,1512.23
48746,2,4,2,188.976
48746,2,3,1,28.695000000000007
48746,2,6,1,693.845
48746,3,4,2,160.281
48746,4,6,2,504.86899999999997
48746,4,5,1,29.351
48746,5,6,1,475.518
48746,6,8,4,243.51299999999992
48746,6,9,1,271.405
48746,8,9,1,27.892000000000053
48746,9,10,1,258.47299999999996
48746,12,13,1,36.98400000000015
48747,0,2,1,132.101
48747,0,8,1,498.708
48747,1,2,1,72.70600000000002
48747,1,3,4,90.34100000000001
48747,2,3,2,17.63499999999999
48747,3,6,1,228.77700000000002
48747,4,7,1,164.52400000000003
48747,4,5,2,28.97
48747,4,9,1,281.11299999999994
48747,5,7,2,135.55400000000003
48747,5,9,1,252.14299999999997
48747,6,7,2,29.973000000000013
48747,11,12,1,16.51100000000008
48749,0,14,1,596.116
48749,1,8,1,309.533
48749,2,3,2,14.025000000000002
48749,3,9,2,310.98
48749,4,11,1,325.062
48749,4,13,1,412.02200000000005
48749,5,9,3,227.183
48749,5,13,1,394.088
48749,7,9,3,94.02300000000002
48749,8,11,2,97.03699999999998
48749,8,9,1,17.091999999999985
48749,9,11,1,79.945
48749,10,11,1,22.622000000000014
48749,11,13,1,86.96000000000004
48750,2,3,3,22.78
48750,3,5,5,81.224
48750,4,5,1,18.64
48750,6,7,1,35.26400000000001
48750,8,9,2,18.904999999999973
48751,0,3,1,180.194
48751,1,6,1,275.805
48751,1,5,1,202.442
48751,1,3,2,133.70999999999998
48751,1,11,1,399.48
48751,1,2,1,116.859
48751,2,3,1,16.851
48751,3,4,1,45.42400000000001
48751,5,6,2,73.363
48751,5,11,1,197.038
48751,5,8,1,133.719
48751,6,11,1,123.67500000000001
48751,7,8,1,44.91399999999999
48751,7,11,1,108.233
48751,7,10,1,98.399
48751,9,11,3,36.762
48751,11,12,1,83.63999999999999
48753,0,2,1,66.68199999999999
48753,0,7,1,188.953
48753,0,6,1,166.335
48753,1,5,1,77.43799999999999
48753,1,7,2,149.848
48753,2,6,2,99.65300000000002
48753,2,8,1,190.597
48753,3,6,1,93.58500000000001
48753,3,7,1,116.203
48753,4,11,1,307.50600000000003
48753,5,9,1,155.899
48753,5,6,1,49.792000000000016
48753,6,7,1,22.617999999999995
48753,6,9,1,106.107
48753,7,9,1,83.489
48753,7,11,1,226.811
