model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
14,spec_14_drop_category,− Category FE,disagree_move,-0.035501362206289744,0.002639757299841842,-13.448722050476674,3.1323906637036017e-41,-0.040675191441906455,-0.030327532970673032
14,spec_14_drop_category,− Category FE,lag_agree_move,0.015094814065693313,0.002536145719230134,5.9518717521781275,2.650930715888843e-09,0.010124059796456818,0.02006556833492981
14,spec_14_drop_category,− Category FE,lag_disagree_move,0.01295407127016211,0.0025807049153981046,5.019586390086675,5.178285372941774e-07,0.007895982581256338,0.018012159959067884
14,spec_14_drop_category,− Category FE,previous_log_assumption_count,-0.9953514863606521,0.0023443668933501617,-424.5715502910335,0.0,-0.9999463610381665,-0.9907566116831377
14,spec_14_drop_category,− Category FE,timeline_position,-0.14215448271699996,0.009420537584666211,-15.089848263902105,1.8887616208592642e-51,-0.16061839709795167,-0.12369056833604823
14,spec_14_drop_category,− Category FE,I(timeline_position ** 2),0.15082478190610266,0.008629824426469259,17.47715532236036,2.1390756496589133e-68,0.13391063683731888,0.16773892697488643
14,spec_14_drop_category,− Category FE,log_duration,0.2566540154103159,0.000904891423149944,283.6296254382636,0.0,0.25488046081102284,0.258427570009609
14,spec_14_drop_category,− Category FE,log_gap,0.03447537005372442,0.000551806347880783,62.477298759116074,0.0,0.033393849485437506,0.03555689062201133
14,spec_14_drop_category,− Category FE,overlap,-0.010899320574677336,0.004483487397718303,-2.430991682997508,0.015057560199309776,-0.01968679439934442,-0.0021118467500102524
14,spec_14_drop_category,− Category FE,previous_log_duration,-0.014189254967404577,0.0008562370312894584,-16.5716436557715,1.1172951695418417e-61,-0.01586744871096141,-0.012511061223847743
15,spec_15_drop_current_duration,− Current duration,Intercept,1.7996447572451135,0.007445820965775372,241.69863410860393,0.0,1.7850512163168606,1.8142382981733665
15,spec_15_drop_current_duration,− Current duration,C(category)[T.commentary],-0.045733333361168575,0.005499502162560931,-8.315904241752698,9.10553208553109e-17,-0.05651215953268814,-0.03495450718964901
15,spec_15_drop_current_duration,− Current duration,C(category)[T.news],-0.01541851477992796,0.016170864981663608,-0.9534749561888773,0.3403494792283598,-0.0471128277428486,0.016275798182992674
15,spec_15_drop_current_duration,− Current duration,C(category)[T.political],0.06434542917564191,0.003468208573173709,18.552929507570045,7.72260745980524e-77,0.05754786528134839,0.07114299306993543
15,spec_15_drop_current_duration,− Current duration,C(category)[T.religion],0.0024485572063458706,0.004977771466385614,0.4918982767450714,0.6227912565811702,-0.007307695591041065,0.012204810003732806
15,spec_15_drop_current_duration,− Current duration,C(category)[T.sports],0.024015741231545533,0.008716075980262071,2.7553386737254484,0.005863141068537524,0.0069325462237172265,0.04109893623937384
15,spec_15_drop_current_duration,− Current duration,agree_move,0.1803103521760242,0.0034126360325177517,52.836092234247445,0.0,0.17362170845994576,0.18699899589210264
15,spec_15_drop_current_duration,− Current duration,disagree_move,-0.1884188118579506,0.0037670569244137573,-50.01751118673976,0.0,-0.19580210775751378,-0.1810355159583874
15,spec_15_drop_current_duration,− Current duration,lag_agree_move,0.026379859802900557,0.0034602423247512863,7.6237030031694895,2.4650015211806595e-14,0.019597909468606886,0.03316181013719423
15,spec_15_drop_current_duration,− Current duration,lag_disagree_move,0.09770570607228089,0.0037454533424214026,26.086483301141595,5.190269637809144e-150,0.09036475241535978,0.105046659729202
15,spec_15_drop_current_duration,− Current duration,previous_log_assumption_count,-1.0600496408699953,0.0034539931134217683,-306.9055455700766,0.0,-1.0668193429751514,-1.0532799387648393
15,spec_15_drop_current_duration,− Current duration,timeline_position,0.27855368888969595,0.013925481659632907,20.003163674917293,5.168741281196859e-89,0.2512602463694424,0.3058471314099495
15,spec_15_drop_current_duration,− Current duration,I(timeline_position ** 2),-0.25549837915736495,0.01267891651117844,-20.151436357523398,2.6141793522490915e-90,-0.28034859888226493,-0.23064815943246497
15,spec_15_drop_current_duration,− Current duration,log_gap,0.055534518913303466,0.0008239936891046062,67.39677699916624,0.0,0.053919520959170145,0.057149516867436786
15,spec_15_drop_current_duration,− Current duration,overlap,0.06490414649268528,0.006480509245707193,10.015284915406758,1.3058510267815458e-23,0.052202581769620345,0.0776057112157502
15,spec_15_drop_current_duration,− Current duration,previous_log_duration,0.03090232540528101,0.001296352116430937,23.837910251082103,1.3516599040726412e-125,0.0283615219457941,0.03344312886476792
16,spec_16_drop_response_timing,− Gap/overlap,Intercept,1.1075277931666234,0.005021645223867471,220.55078441277251,0.0,1.0976855493847055,1.1173700369485413
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.commentary],-0.006140737582315222,0.003248653831571097,-1.8902406660378066,0.05872578019947969,-0.012507982090432624,0.00022650692580217843
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.news],0.006004567863181162,0.008814736391777218,0.6811965322959053,0.49574714194544645,-0.011271997997916734,0.023281133724279056
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.political],-0.007533285251151971,0.001810584131949511,-4.160693291308509,3.1728295193660204e-05,-0.01108196494075273,-0.003984605561551212
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.religion],0.011123723419140726,0.002760254626555562,4.029962783912325,5.5785684426822396e-05,0.005713723762931768,0.016533723075349685
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.sports],0.032623418185727344,0.0043489133688033145,7.501510243857604,6.308669874620405e-14,0.024099704610988093,0.041147131760466596
