category,episode,speaker_id,offset,granger_p_value
business,business/IamFreddie_-_Reality_of_Drop_shipping___Online_Businesses,SPEAKER_00,5,0.32384444677483026
business,business/IamFreddie_-_Reality_of_Drop_shipping___Online_Businesses,SPEAKER_01,5,0.41587485230940424
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_00,-1,0.9088169755889043
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_01,-1,
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_00,1,0.40554700282999445
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_01,1,0.03253586320637214
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_00,-3,0.28659808128918285
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_01,-3,
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_00,3,0.4436554295525279
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_01,3,0.7573483469691321
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_00,-5,0.398795142542798
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_01,-5,
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_00,5,0.41018090459626166
business,business/Identity__Calling__and_Assignment_with_Brad_Lomenick__Past_President_of_Catalyst__-_RAL_18,SPEAKER_01,5,0.7157179724614295
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_00,-1,0.7443308868642793
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_01,-1,0.2012255300120515
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_00,1,0.6158724083463261
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_01,1,0.0725647798946863
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_00,-3,0.9698423458602122
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_01,-3,0.8980709379378029
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_00,3,0.6145153574325954
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_01,3,0.8619365124471199
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_00,-5,0.45391470956306457
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_01,-5,0.2473578972330235
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_00,5,0.48213848226863987
business,business/Igetis_Leadership_Podcast_with_Triphina_Wilson_-_S1_Ep4_David_Berkeley_shares_his_insight_on_being_a_founder_and_growing_your_business,SPEAKER_01,5,0.933900517201142
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_00,-1,0.6602145190291667
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_01,-1,0.03520161872660804
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_00,1,0.7133290853560554
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_01,1,0.7572569782239351
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_00,-3,0.24461122864894422
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_01,-3,0.6446797680476791
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_00,3,0.5671520534160669
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_01,3,0.17294264089566333
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_00,-5,0.3589066599589979
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_01,-5,0.503162741838419
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_00,5,0.8165902692524984
business,business/Igor_s_Biggest_Money_Pits,SPEAKER_01,5,0.46980321560076965
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_00,-1,0.13906821566538768
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_01,-1,0.6714425943840099
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_00,1,0.15767321258147327
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_01,1,0.23515250134477236
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_00,-3,0.09289169615111928
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_01,-3,0.5294285295269291
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_00,3,0.7582471666106108
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_01,3,0.8185996527085577
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_00,-5,0.0001977308815990847
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_01,-5,0.6966036615093432
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_00,5,0.1982445483406661
business,business/Illan_Samuel_on_Constructing_You,SPEAKER_01,5,0.34156436397885515
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_00,-1,0.7397934518399711
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_01,-1,0.8127363118757105
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_00,1,0.8546865927740268
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_01,1,0.4634898440775177
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_00,-3,0.5339433853053881
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_01,-3,0.6126258958382939
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_00,3,0.39447989047565063
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_01,3,0.5119335031145923
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_00,-5,0.5922450261317431
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_01,-5,0.04802536598248707
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_00,5,0.7866842331440571
business,business/Impactful_Conversations__Carried_Interest_by_Verified_Impact_Calculations__CIVIC,SPEAKER_01,5,0.7604626251596825
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_00,-1,0.08380881810822033
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_01,-1,0.5722261000540216
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_00,1,0.21774998811467727
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_01,1,0.5171135654292436
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_00,-3,0.42919183357159146
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_01,-3,0.8727887005573621
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_00,3,0.8665376360898274
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_01,3,0.31109507925877605
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_00,-5,0.567573456298598
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_01,-5,0.10790733982980752
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_00,5,0.34062797050717464
business,business/In_Conversation_Episode_20_-_Mitchel_White,SPEAKER_01,5,0.6407129233163592
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_00,-1,0.6992707726887079
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_01,-1,0.9372953867435357
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_00,1,0.32035880647472453
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_01,1,0.3250580101742585
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_00,-3,0.39626993198700255
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_01,-3,0.7111585442660583
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_00,3,0.7837352361704336
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_01,3,0.855786276264081
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_00,-5,0.02249357880525695
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_01,-5,0.9507811071601098
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_00,5,0.49916986833759996
business,business/In_Conversation_With__Malachy_Browne,SPEAKER_01,5,0.097327936239775
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_00,-1,0.7700380346080705
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_01,-1,0.3929306643146777
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_00,1,0.7509855973713975
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_01,1,0.5134390732802843
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_00,-3,1.7709847054089182e-06
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_01,-3,0.5375109632239947
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_00,3,0.49343007592560806
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_01,3,0.46673704311913866
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_00,-5,0.9016538586173051
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_01,-5,0.3412450767841083
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_00,5,0.19373549542263566
business,business/In_Conversation_with_Jess_and_Stef__Land_Your_Dream_Job,SPEAKER_01,5,0.041218909297131325
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_00,-1,0.2424514578922771
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_01,-1,0.0006526488115487302
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_00,1,0.9578480449067235
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_01,1,0.07546352288976042
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_00,-3,0.7615723005771114
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_01,-3,0.8276344256697362
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_00,3,0.3046771394135026
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_01,3,0.1395522369811259
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_00,-5,0.05051125616815362
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_01,-5,0.412301816322979
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_00,5,0.3800767360589469
business,business/Increase_Pleasure_with_Erotic_Blueprints_with_Stephanie_Pappas,SPEAKER_01,5,0.9980877776240815
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_00,-1,0.6549829805447459
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_01,-1,0.01298457727886423
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_00,1,0.9253125255939826
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_01,1,0.6450625532642709
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_00,-3,0.6534847733702487
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_01,-3,0.00993630207754148
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_00,3,0.22314225972500645
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_01,3,0.6450629128752666
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_00,-5,0.38706753101467606
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_01,-5,0.9025380146014587
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_00,5,0.47510285183348
business,business/Index_Funds__The_12-Step_Recovery_Program_for_Active_Investors_with_Mark_Hebner,SPEAKER_01,5,0.25402346781636154
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_00,-1,0.4439733310827122
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_01,-1,0.749973953950956
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_00,1,0.2953419783147349
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_01,1,0.2769680533342569
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_00,-3,0.7529535839888424
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_01,-3,0.9388767568189458
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_00,3,0.9820234488935755
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_01,3,0.3371540978666208
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_00,-5,0.67363667403898
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_01,-5,0.18952907710744488
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_00,5,0.1732926603658429
business,business/Industry_Update___Conversation_With_Dart_President___CEO_Dave_Ables,SPEAKER_01,5,0.4682934177838632
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_00,-1,0.19526827025331034
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_01,-1,0.9135916826509549
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_00,1,0.46982729472560847
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_01,1,0.6371480811603428
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_00,-3,0.8225568168530044
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_01,-3,0.9979948837588455
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_00,3,0.47825850144455334
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_01,3,0.8075226465756082
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_00,-5,0.5848246441035008
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_01,-5,0.7013925886996322
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_00,5,0.3045256239751977
business,business/Influence_Me_Leadership_Podcast_8_-_Elizabeth_Deveny_-_Values-Based_Leadership,SPEAKER_01,5,0.10165542430518233
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_00,-1,0.46374865267859466
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_01,-1,0.42982113637011754
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_00,1,0.4872357813797614
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_01,1,0.7630701679287054
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_00,-3,0.6057736083773626
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_01,-3,0.45416106682770185
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_00,3,0.24772310839262293
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_01,3,0.2425131459350167
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_00,-5,0.7477766254385205
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_01,-5,0.174035373171922
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_00,5,0.17926695830039813
business,business/Influence__Conversation_with_Ryan_Lim__CEO___Founder_of_QED_Consulting,SPEAKER_01,5,0.23572535347806753
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_00,-1,0.9602531139568633
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_01,-1,0.05027312899940747
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_00,1,0.06143568111584981
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_01,1,0.630400031828368
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_00,-3,0.22620550183865706
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_01,-3,0.0032902156158002975
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_00,3,0.41556776300196707
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_01,3,0.34941478153860267
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_00,-5,0.9236962629731563
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_01,-5,0.1997378015307723
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_00,5,0.4915099619314553
business,business/Information_Overload__w__Steven_Kiger,SPEAKER_01,5,0.2505064643772449
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_00,-1,0.009086071606082314
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_01,-1,0.15276916396956583
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_00,1,0.5305956207031592
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_01,1,0.7184195664622255
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_00,-3,0.9048387215766067
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_01,-3,0.31832651259182115
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_00,3,0.537484300833096
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_01,3,0.8007525791327872
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_00,-5,0.7200701937726515
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_01,-5,0.4982529987941233
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_00,5,0.7606354467263443
business,business/Injecting_Life_into_the_Life___Health_Industry_-_Trevor_Davis_of_Instanda,SPEAKER_01,5,0.42913483130904895
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_00,-1,0.10618528891862138
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_01,-1,0.45223545767019047
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_00,1,0.671329285995452
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_01,1,0.554606180988021
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_00,-3,0.748077405139226
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_01,-3,0.30738804325242985
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_00,3,0.7708358382061147
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_01,3,0.38461316621913444
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_00,-5,0.020262773934616677
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_01,-5,0.42716304730072985
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_00,5,0.9691248387348984
business,business/Innovation_in_equities_trading_with_Jonathan_Clark__Luminex,SPEAKER_01,5,0.5712645438484824
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_00,-1,0.43503127269597075
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_01,-1,0.6737703192891502
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_00,1,0.588900064898076
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_01,1,0.43377466803225917
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_00,-3,0.6074296016555414
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_01,-3,0.9545793277732466
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_00,3,0.8000596155014699
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_01,3,0.2179380354447468
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_00,-5,0.9747740893836917
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_01,-5,
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_00,5,0.768244117621063
business,business/Inspire_Thrive_Lead_Podcast_Episode_23__Debbie_LaChusa,SPEAKER_01,5,0.3832832385461678
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_00,-1,0.2503725356104942
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_01,-1,0.029494355052221796
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_00,1,0.44176677736462755
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_01,1,0.48836561254311717
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_00,-3,0.3179408551308962
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_01,-3,0.6067963019225685
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_00,3,0.33535048816462976
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_01,3,0.4105201101526848
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_00,-5,0.332131267505475
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_01,-5,0.8493043779457163
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_00,5,0.1940308925955775
business,business/Instagram_Will_Really_Start_Paying_Creators_Soon__But_Is_It_Too_Late__You_Can_Shop_From_Target_There__Too__And_Why_Cant_More_Bands_Be_Like_Sephora,SPEAKER_01,5,0.7020583563394704
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_00,-1,0.5330741278518555
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_01,-1,0.17824709953817328
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_00,1,0.598659508241137
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_01,1,0.10814640047790687
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_00,-3,0.32286720023499366
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_01,-3,0.9212321721201151
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_00,3,0.9096348777775072
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_01,3,0.8543789466128211
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_00,-5,0.6319173579117581
business,business/Integrating_and_Growing_IT_at_DoorDash_with_Jorge_Herrera,SPEAKER_01,-5,0.803742062782001
