episode_id,n_turns,best_shift,best_corr,causal_direction,mean_iceberg,mean_stance
73819,109,4,-0.6099736552785091,H1_support,0.0362714688245504,3.44954128440367
73833,68,-9,-0.5005631816912697,H2_support,0.035857150493519875,3.911764705882353
73834,97,18,-0.25601081694790234,H1_support,0.060453122994357934,3.731958762886598
73876,95,13,-0.4635186520916439,H1_support,0.04588256518058451,3.9789473684210526
73882,68,-1,-0.4904214230908251,H2_support,0.040297953916939765,3.8088235294117645
73889,96,7,-0.6032120328664858,H1_support,0.05425095557583576,3.7604166666666665
73891,68,2,-0.4565802130674588,H1_support,0.03850098054296292,3.764705882352941
73914,67,4,-0.5040181594353543,H1_support,0.04281544692964675,3.611940298507463
74081,68,-1,-0.14332125872458226,H2_support,0.03235709429798066,3.9558823529411766
74092,78,-1,-0.36649806006881736,H2_support,0.03849958338705336,3.3846153846153846
74099,70,6,-0.46856386167153413,H1_support,0.036523243664267104,3.7
74100,69,-6,-0.2908018982833063,H2_support,0.03320808663293979,3.3333333333333335
74101,76,-7,-0.5598022874197502,H2_support,0.04017510587697672,3.3026315789473686
74104,82,14,-0.5130772308529524,H1_support,0.049668696337232116,3.4390243902439024
74111,65,17,-0.4485922791112794,H1_support,0.038273651602027836,4.015384615384615
74124,102,18,-0.390241123042106,H1_support,0.06141580674837841,4.088235294117647
74126,78,0,-0.5494869756963364,synchronous,0.041434162945399464,4.115384615384615
74154,79,13,-0.28205482588199243,H1_support,0.03812153467723966,4.329113924050633
74326,68,17,-0.42095155225664677,H1_support,0.02980842861500994,3.6470588235294117
74419,77,20,-0.5002739952207808,H1_support,0.025612929299751775,3.9220779220779223
74434,73,-15,-0.31934746745704756,H2_support,0.03858307304526773,3.5342465753424657
74525,101,-6,-0.42217184784680867,H2_support,0.04030318191240405,3.6930693069306932
74547,75,-18,-0.40278775495405106,H2_support,0.03258694357172929,3.6
74572,65,0,-0.5058297236092517,synchronous,0.02646672833903744,3.953846153846154
74602,133,0,-0.4821404093864869,synchronous,0.05109119045257579,3.5338345864661656
74691,96,-4,-0.4327212712445954,H2_support,0.030663116281617386,4.114583333333333
74709,133,0,-0.48399209144686867,synchronous,0.036181858213947635,4.037593984962406
74751,90,1,-0.36477213609139275,H1_support,0.0292752134466459,4.2555555555555555
74766,72,-13,-0.354237884211366,H2_support,0.03580053718108975,4.388888888888889
74994,75,9,-0.45685944473499324,H1_support,0.03338822482143636,4.253333333333333
75019,70,-17,-0.5987274220472769,H2_support,0.023352432585477673,4.4
75023,75,1,-0.4238311480991822,H1_support,0.04813032467814171,3.7866666666666666
75025,99,25,-0.4051789742547955,H1_support,0.03986584562327261,4.252525252525253
75102,86,-10,-0.6710508295047898,H2_support,0.052692931284021104,4.1976744186046515
75191,159,3,-0.26576880063090663,H1_support,0.03948745301752703,4.408805031446541
75206,119,1,-0.3412782220178628,H1_support,0.030275050966735197,4.025210084033613
75208,77,0,-0.34348934515970414,synchronous,0.02701382410135257,3.987012987012987
75209,95,-22,-0.2687474288584923,H2_support,0.025839077421492673,4.2105263157894735
75237,99,19,-0.0669887332960421,H1_support,0.04317070327660571,4.090909090909091
75380,66,7,-0.3680924028622035,H1_support,0.027575155357064503,3.9242424242424243
75385,77,-10,-0.393332020007513,H2_support,0.03497720075677223,4.12987012987013
75443,100,-5,-0.32962081720026315,H2_support,0.02909610670014852,3.72
75550,144,-21,-0.44883348879197926,H2_support,0.043180515249406394,4.020833333333333
75589,71,-1,-0.39653367786602783,H2_support,0.027210147168545685,3.6901408450704225
75591,108,-21,-0.17870612200731933,H2_support,0.0250422143023839,3.7685185185185186
75592,65,8,-0.415105165104784,H1_support,0.02183788977071005,3.230769230769231
75668,82,-19,-0.5458040352699242,H2_support,0.03358493035517624,4.158536585365853
75764,70,-22,-0.5838663145865255,H2_support,0.016157551135755184,4.085714285714285
75977,80,0,-0.3510214116871187,synchronous,0.035301029810423865,4.0
75984,85,18,-0.4560999798049218,H1_support,0.026550448412758103,4.364705882352941
75989,86,19,-0.5171997919078756,H1_support,0.046901413451659595,3.7209302325581395
76023,66,0,-0.43939424542641115,synchronous,0.04074756677576617,3.772727272727273
76027,65,3,-0.3027926134454402,H1_support,0.04932622702624528,3.953846153846154
76041,117,-24,-0.32156489201334515,H2_support,0.03536862721079127,3.9316239316239314
76129,124,6,-0.2696379055964379,H1_support,0.04743562432117554,4.056451612903226
76142,78,21,-0.47894452028498086,H1_support,0.03860127955485013,3.91025641025641
76154,71,20,-0.33182466384980397,H1_support,0.033048271762538335,3.9577464788732395
76166,69,23,-0.5507795857424078,H1_support,0.02902249523592294,4.057971014492754
76176,65,25,-0.5374458053906558,H1_support,0.03331132552527595,3.646153846153846
76274,71,-21,-0.6209337620863898,H2_support,0.02944380175066472,3.859154929577465
76287,65,-9,-0.22565963044952855,H2_support,0.029627991657250052,4.107692307692307
76307,165,2,-0.34689736186028974,H1_support,0.04774997177564883,3.83030303030303
76317,77,18,-0.56084655033128,H1_support,0.031997856744979916,3.5584415584415585
76320,81,0,-0.3401844701418226,synchronous,0.04080933170466878,3.8518518518518516
76323,74,-22,-0.5807816988546243,H2_support,0.019891748494365855,4.013513513513513
76326,84,0,-0.6160013650690684,synchronous,0.025146470394864555,4.166666666666667
76327,85,17,-0.46569963408805326,H1_support,0.04758332463036962,4.0588235294117645
76333,143,-17,-0.41725599571159244,H2_support,0.06461030138473926,3.825174825174825
76735,76,0,-0.4092202931936434,synchronous,0.03391731226008119,3.6184210526315788
76896,65,11,-0.4279953160677852,H1_support,0.03516616547364029,2.8461538461538463
76912,91,14,-0.35766135753438244,H1_support,0.03231051070195052,3.5714285714285716
76950,83,14,-0.3009146581948454,H1_support,0.040563140301904714,4.421686746987952
76952,86,14,-0.44052206992807325,H1_support,0.05447213821272828,4.058139534883721
76983,117,0,-0.43385569573438465,synchronous,0.0409707447504143,3.923076923076923
77117,69,-2,-0.4795859511773681,H2_support,0.033118147064936376,3.898550724637681
77120,127,-4,-0.29740521248652074,H2_support,0.029905780252750695,3.763779527559055
77124,190,5,-0.2572390262540189,H1_support,0.04303405106476728,3.9263157894736844
77126,152,21,-0.1760628810795371,H1_support,0.04104878444286763,3.6907894736842106
77160,84,0,-0.4088772089632952,synchronous,0.02887231676042066,3.9166666666666665
77204,71,-24,-0.42554139861015794,H2_support,0.035735440308237866,4.408450704225352
77261,95,17,-0.5025876980166896,H1_support,0.049644585710763106,3.705263157894737
77272,65,-25,-0.49679658227454954,H2_support,0.038030707718430014,3.753846153846154
77282,74,25,-0.4677414100121795,H1_support,0.02866077367171238,3.7027027027027026
77317,78,-8,-0.4484997598964754,H2_support,0.040807621041314544,3.628205128205128
77338,104,-15,-0.4077538364263483,H2_support,0.048942359023198836,3.6538461538461537
77362,80,-24,-0.32621965976677475,H2_support,0.027990398873248768,3.8625
77363,77,6,-0.44231215341823993,H1_support,0.03465802504032001,3.779220779220779
77398,70,20,-0.28602283862072286,H1_support,0.024289827735923475,3.9714285714285715
77399,74,-10,-0.36612888858092774,H2_support,0.021392599669401213,3.1486486486486487
77454,180,7,-0.2798390633468212,H1_support,0.039730855123310746,3.9
77552,66,0,-0.5678815113942931,synchronous,0.021900500621323322,4.0606060606060606
77658,105,18,-0.40269798160150333,H1_support,0.04685749923623928,3.9714285714285715
77660,110,-24,-0.2595158894973147,H2_support,0.032308745023870045,4.009090909090909
77689,71,25,-0.4445842745275367,H1_support,0.029110815161724705,4.126760563380282
77704,81,25,-0.38657124423648187,H1_support,0.04347647706274791,3.6419753086419755
77766,81,-23,-0.49822046564262595,H2_support,0.029309848718537982,4.197530864197531
77772,75,-15,-0.3741958462402538,H2_support,0.03267326255710699,3.533333333333333
77777,125,-24,-0.37250048880283293,H2_support,0.03400798666200369,3.44
77785,131,18,-0.25714539224837174,H1_support,0.04083463023588507,3.3740458015267176
77874,83,-3,-0.31240743443992175,H2_support,0.036090330191525584,3.072289156626506
77878,95,-25,-0.39799060790896296,H2_support,0.04945674253332216,4.063157894736842
77927,92,11,-0.31359737353649536,H1_support,0.03998612147652884,4.195652173913044
77957,73,-2,-0.39408934740214563,H2_support,0.029978372731958646,3.8219178082191783
77958,71,16,-0.4538691295626323,H1_support,0.028594655482529877,4.028169014084507
77974,66,15,-0.34237360856344773,H1_support,0.035580014224458376,3.4545454545454546
77975,66,-4,-0.3665547635570459,H2_support,0.04162743347786133,3.712121212121212
77988,67,22,-0.4091801154917506,H1_support,0.039764137899346415,3.8208955223880596
78003,158,-10,-0.16394055115735753,H2_support,0.04650873713565367,3.6012658227848102
78004,123,0,-0.26741895677200034,synchronous,0.04201371073894469,3.6016260162601625
78007,87,-11,-0.42241083852519734,H2_support,0.03666887040704283,4.183908045977011
78009,189,11,-0.298170474005607,H1_support,0.04953522042524766,3.5978835978835977
78010,125,-15,-0.3059369873840288,H2_support,0.03561681326056017,3.664
78034,76,-3,-0.3148376777466485,H2_support,0.038408235255765935,3.5526315789473686
78159,74,14,-0.3252394643895012,H1_support,0.04367934870995335,3.608108108108108
78183,67,-10,-0.3210930916830642,H2_support,0.03760626554872505,4.059701492537314
78186,100,1,-0.4540674888435806,H1_support,0.044846498737234286,3.72
78297,95,0,-0.44097430253883624,synchronous,0.037827357072632246,4.105263157894737
78351,80,-2,-0.5894660125629113,H2_support,0.03571677488950572,3.975
78367,83,6,-0.24152280104788193,H1_support,0.03814818659183286,3.6144578313253013
79220,67,4,-0.5321752337801433,H1_support,0.025634741048276684,4.373134328358209
79369,102,25,-0.39277284335230694,H1_support,0.043744117972831696,3.8333333333333335
79435,91,25,-0.3685787775796581,H1_support,0.04703333195806207,3.989010989010989
80155,153,-12,-0.44412064786146405,H2_support,0.046179030798488244,3.9934640522875817
80201,74,-19,-0.350046643569801,H2_support,0.04059734755572685,4.1891891891891895
80257,87,0,-0.5063190448030155,synchronous,0.037248631577806765,3.9655172413793105
80324,123,0,-0.38593818649274914,synchronous,0.05501172436205644,4.016260162601626
80444,107,23,-0.28255943248902815,H1_support,0.03272404296661934,4.345794392523365
80473,68,25,-0.31111180978216674,H1_support,0.038683489409004235,3.7058823529411766
80662,103,-1,-0.1814470394361409,H2_support,0.03294908540563433,4.281553398058253
80755,77,22,-0.3031863227822771,H1_support,0.026153910979172742,3.675324675324675
80759,102,-20,-0.36849240737477007,H2_support,0.03362698545752498,3.5784313725490198
80774,91,-4,-0.26674569871175047,H2_support,0.026211243348859655,3.769230769230769
80806,97,21,-0.33190951948849334,H1_support,0.02800748591123102,3.577319587628866
80807,87,-17,-0.3230467031636228,H2_support,0.025481369555781737,3.9310344827586206
80813,92,6,-0.3333983810362932,H1_support,0.03174528443249439,3.4347826086956523
80826,78,0,-0.49116258779766464,synchronous,0.023054897484296746,3.6923076923076925
81024,66,3,-0.3817080092150974,H1_support,0.03052031321384797,3.621212121212121
81045,85,10,-0.38713420967967815,H1_support,0.03320013661837009,3.588235294117647
81046,78,-11,-0.3343008772464259,H2_support,0.04065615221450204,3.551282051282051
81053,105,3,-0.28991715271646656,H1_support,0.02976427788893338,4.0476190476190474
81078,66,-19,-0.6097261392081754,H2_support,0.03948316620686684,4.136363636363637
81274,80,15,-0.4678434611252465,H1_support,0.05584738714855382,4.3625
81336,65,0,-0.31723886741688073,synchronous,0.03128041593170013,4.076923076923077
81339,66,13,-0.520843349785396,H1_support,0.023424118810621,4.2272727272727275
81383,84,19,-0.41052234649350394,H1_support,0.028552877808510242,3.9285714285714284
81385,106,2,-0.25976816813605735,H1_support,0.037168244828018275,4.113207547169812
81389,68,-4,-0.45512852840268,H2_support,0.018419831535495413,4.25
81471,133,8,-0.2908479958893798,H1_support,0.04963159189227771,3.4285714285714284
82004,82,0,-0.2915300570444491,synchronous,0.027696376002274276,3.7439024390243905
82216,90,21,-0.4670429859929115,H1_support,0.034549877844661785,3.6333333333333333
82251,129,5,-0.10544056360703953,H1_support,0.04557657681899937,3.604651162790698
82261,82,-14,-0.3084332286377458,H2_support,0.02833330983102439,3.8658536585365852
82301,69,-15,-0.3780464044748439,H2_support,0.026089464415775043,3.7681159420289854
82305,80,10,-0.33986443528943683,H1_support,0.03165473516925327,3.8
82309,77,-21,-0.4296785463053393,H2_support,0.03920664167237497,4.207792207792208
82320,84,14,-0.3131863742792292,H1_support,0.03408918048866338,4.0
82400,90,2,-0.4027959903788399,H1_support,0.040858477559646576,4.177777777777778
82408,120,14,-0.42193064438628625,H1_support,0.04187290790629704,4.366666666666666
82431,125,15,-0.2524345098277731,H1_support,0.033241018406299096,4.12
82473,150,22,-0.2102873731215882,H1_support,0.03206381589371102,3.8266666666666667
82598,73,-16,-0.4007909423447445,H2_support,0.04014856497604943,3.684931506849315
82599,115,9,-0.4248558164454039,H1_support,0.025540478646928523,4.034782608695652
82617,70,21,-0.6676375530884082,H1_support,0.04361626719993819,3.057142857142857
82620,68,0,-0.43866796484014037,synchronous,0.04093244419957052,3.514705882352941
82624,68,-17,-0.5839084573350823,H2_support,0.02815345721314214,3.514705882352941
82626,70,6,-0.6603541701928866,H1_support,0.03290289126800785,3.6
82627,96,0,-0.5268238207001895,synchronous,0.04449104526835151,3.2916666666666665
82634,68,16,-0.37398233713323425,H1_support,0.045768814541866806,3.5294117647058822
82635,70,2,-0.4304439385004381,H1_support,0.04406086146102959,3.2142857142857144
82636,88,16,-0.5564156274798712,H1_support,0.04990283065241878,2.965909090909091
82637,73,12,-0.4555372422119055,H1_support,0.04093627075693512,2.904109589041096
82646,69,8,-0.31497286479185027,H1_support,0.033798774393927256,3.1449275362318843
82649,72,-2,-0.30088434242196915,H2_support,0.030349399847300215,3.5694444444444446
82652,82,10,-0.42070389638497235,H1_support,0.046998698095658945,3.731707317073171
82654,86,-14,-0.47921361014852554,H2_support,0.04119269095066522,3.616279069767442
82656,69,23,-0.318778168844728,H1_support,0.033583047509706025,3.391304347826087
82661,66,6,-0.33604073328278417,H1_support,0.028851821265541956,3.606060606060606
82662,79,4,-0.3228253295126446,H1_support,0.0326159240165267,3.3417721518987342
82663,87,6,-0.4390689256375192,H1_support,0.03539053065003833,3.7701149425287355
82687,75,10,-0.44260691297059895,H1_support,0.02868752811221429,4.066666666666666
82690,82,1,-0.43356669033575657,H1_support,0.04536162973987925,4.121951219512195
82701,75,-18,-0.5077244583892943,H2_support,0.050259524394728174,3.7466666666666666
82714,76,14,-0.2364106272155757,H1_support,0.031008445834044614,4.092105263157895
82928,77,-19,-0.34038971269774354,H2_support,0.03840375181574463,3.7142857142857144
82945,98,4,-0.26950807450309133,H1_support,0.043301468212617295,4.153061224489796
82966,91,-2,-0.35806262901525393,H2_support,0.04510746756955146,3.340659340659341
82984,65,8,-0.4186581678349507,H1_support,0.06053423110126499,3.1384615384615384
83057,74,24,-0.37987179289081624,H1_support,0.029449536932847492,3.4864864864864864
83072,101,0,-0.4818764948778214,synchronous,0.04765347251967666,3.782178217821782
83075,109,-24,-0.4183980088328478,H2_support,0.031917482958354254,4.1192660550458715
83081,73,-1,-0.6021458441578954,H2_support,0.04370610234833804,4.041095890410959
83353,68,-5,-0.4325095663820792,H2_support,0.027415775071617767,3.75
83368,70,7,-0.4713911499534851,H1_support,0.028860278868982497,3.8714285714285714
83387,78,16,-0.42368020197170975,H1_support,0.03961083796538966,4.0256410256410255
83388,82,0,-0.4347642429033438,synchronous,0.043086711597890556,4.2439024390243905
83396,95,-15,-0.3945193421393359,H2_support,0.047972602043322,3.5894736842105264
83426,78,5,-0.4545108999409368,H1_support,0.0330992676096152,3.58974358974359
83432,74,-25,-0.35008063595164307,H2_support,0.037603641549545326,3.675675675675676
83472,124,-1,-0.31324312344644845,H2_support,0.041461536409358644,4.193548387096774
83532,114,14,-0.13878456659713231,H1_support,0.04875765572436708,3.6842105263157894
83533,88,-15,-0.2882742477583119,H2_support,0.04104984800198564,3.25
83547,75,5,-0.4924891789389659,H1_support,0.03367466306789847,3.7066666666666666
83554,87,-14,-0.2661114563417949,H2_support,0.0292130487059805,3.6551724137931036
83582,67,7,-0.41009091538485415,H1_support,0.025281604623228808,3.537313432835821
83586,74,6,-0.3284402840104079,H1_support,0.02558315503623069,3.5945945945945947
83589,89,-25,-0.29252736066386736,H2_support,0.030817676538791073,4.056179775280899
83595,70,-3,-0.3745922731405725,H2_support,0.028322670308618347,3.8
83597,72,23,-0.3610752707274747,H1_support,0.031174626796398472,3.5277777777777777
83599,77,-1,-0.21653575430607164,H2_support,0.027017485683704857,3.688311688311688
83600,80,-18,-0.45818255271275854,H2_support,0.032622247071061,3.5125
83618,76,22,-0.40865137085390074,H1_support,0.023604544095839175,3.9078947368421053
83624,80,5,-0.4914862314342688,H1_support,0.030329859334805736,3.7375
83627,66,-20,-0.5493921774041578,H2_support,0.0333477244375076,3.378787878787879
83628,65,4,-0.33059371338310556,H1_support,0.02200522457490082,3.4615384615384617
83696,78,23,-0.287900894773365,H1_support,0.03313765841866537,3.8974358974358974
83774,96,0,-0.45904577349261727,synchronous,0.04435343831061611,4.020833333333333
83801,140,6,-0.3516087555231022,H1_support,0.04341202352296139,3.7928571428571427
83897,70,-4,-0.3198074089938337,H2_support,0.030262466258861587,4.071428571428571
83946,98,25,-0.3152802419136992,H1_support,0.029014379830044904,4.1020408163265305
83963,80,25,-0.3631218712124424,H1_support,0.02971307090281123,4.0875
83968,91,-23,-0.34217519363325716,H2_support,0.035275534423348395,3.934065934065934
84066,109,0,-0.5162543784862944,synchronous,0.055485271081352386,3.5688073394495414
84076,68,2,-0.43273994817947126,H1_support,0.02681070274659426,4.205882352941177
84087,89,18,-0.4358130792948708,H1_support,0.04068161817230856,3.449438202247191
84126,126,7,-0.35477222349849785,H1_support,0.04039316913887436,4.071428571428571
84129,117,-2,-0.2438576259521541,H2_support,0.07318668510819387,3.5042735042735043
84135,76,-4,-0.2954214672794702,H2_support,0.050922465368246,3.9342105263157894
84173,68,10,-0.35652073215596825,H1_support,0.025537124249065523,4.25
84175,97,-23,-0.46537010716585014,H2_support,0.0468131837555909,3.865979381443299
84224,117,-20,-0.4440304685586318,H2_support,0.03833416868074664,3.8461538461538463
84250,82,-2,-0.41619199434267884,H2_support,0.03292093021893926,4.329268292682927
84251,124,24,-0.32842011303585067,H1_support,0.02920438737196948,4.129032258064516
84252,181,-11,-0.38388989085920905,H2_support,0.04617368962547216,4.071823204419889
84255,75,0,-0.283968236139753,synchronous,0.03691183019818113,4.293333333333333
84256,143,-20,-0.2262643174656855,H2_support,0.04745078771072147,4.090909090909091
84257,81,10,-0.5045998679883893,H1_support,0.03979879317397921,4.08641975308642
84379,70,-17,-0.39619795916025985,H2_support,0.029688168138125113,4.142857142857143
84383,100,-15,-0.2191167762025309,H2_support,0.033294262932931945,4.15
84384,126,6,-0.2159398537149668,H1_support,0.042649614862330806,4.158730158730159
84391,93,0,-0.3761804721449606,synchronous,0.05049579273322874,3.752688172043011
84394,125,14,-0.23503975795567889,H1_support,0.028813652070741578,4.08
84396,117,22,-0.28129613309081325,H1_support,0.04263269809656737,3.9316239316239314
84455,68,16,-0.3405598446931075,H1_support,0.03498234522384196,3.661764705882353
84456,97,-10,-0.3381045726241014,H2_support,0.03030358788259696,3.515463917525773
84464,124,-9,-0.3995115249678938,H2_support,0.03429923459286433,3.3951612903225805
84466,69,20,-0.6740234428564537,H1_support,0.044745679936532896,3.7246376811594204
84469,112,-19,-0.23597060058761993,H2_support,0.03609756618875458,3.5535714285714284
84506,75,9,-0.3937722097987879,H1_support,0.045624258394290275,3.6666666666666665
84593,111,7,-0.26232687268798593,H1_support,0.04288580443938195,4.153153153153153
84596,71,20,-0.37461792858116993,H1_support,0.04899655039057484,3.887323943661972
84666,119,8,-0.29042658400996874,H1_support,0.03810566137473936,3.865546218487395
84720,84,-25,-0.35154258296752233,H2_support,0.030698057257006896,4.119047619047619
84722,66,-7,-0.37518416966726564,H2_support,0.034742410072105566,3.909090909090909
84776,69,11,-0.4376152546022298,H1_support,0.02950329109143645,3.8840579710144927
84797,73,-20,-0.32032671667055485,H2_support,0.034642291946030725,4.054794520547945
84798,118,11,-0.3512627637431299,H1_support,0.039923155598316815,4.0
84799,120,-21,-0.25935117243409567,H2_support,0.04622829311486532,3.75
84800,116,20,-0.3302631910319637,H1_support,0.038137631021486484,3.836206896551724
84801,115,22,-0.30514536789220265,H1_support,0.033039080627896664,3.982608695652174
84804,174,1,-0.36934423791969645,H1_support,0.055554541794739995,3.925287356321839
84805,80,0,-0.47199526188759255,synchronous,0.035596076969667774,3.7
84812,145,-5,-0.3432153653492346,H2_support,0.05752325941351053,4.0137931034482754
84819,109,11,-0.27350430014603905,H1_support,0.04509472684515069,4.064220183486238
84846,66,-1,-0.4069326548043976,H2_support,0.028466158395751534,3.696969696969697
84852,99,0,-0.4024374347746362,synchronous,0.036522333752628436,3.111111111111111
84892,125,-9,-0.40604065256084215,H2_support,0.03409500364255135,3.392
84899,70,19,-0.29601378444476756,H1_support,0.028070956572604725,3.5285714285714285
84917,131,1,-0.28982701340729,H1_support,0.05338484336520485,3.931297709923664
84947,83,0,-0.4137498249190366,synchronous,0.023395832564001382,3.8072289156626504
84954,68,1,-0.33399479311227276,H1_support,0.022124725624830054,4.338235294117647
84967,94,0,-0.36546933734025944,synchronous,0.028628927106733405,4.085106382978723
84971,90,0,-0.47545672374629155,synchronous,0.027959609769557314,4.222222222222222
85542,69,16,-0.22459497360426953,H1_support,0.044082750572956006,4.27536231884058
85566,65,17,-0.3591869586734722,H1_support,0.033847341580454084,4.1692307692307695
85605,77,-3,-0.35221966037614605,H2_support,0.03928611586746205,4.142857142857143
85667,80,1,-0.4236378430310282,H1_support,0.030290921116420462,4.2125
85673,68,2,-0.4797559451018242,H1_support,0.02673823330269268,4.279411764705882
85704,72,20,-0.5101008664852936,H1_support,0.0414751507420476,4.694444444444445
85768,91,0,-0.23625623832187334,synchronous,0.043296285528258406,4.241758241758242
85770,86,21,-0.5153363127719719,H1_support,0.025632217818031416,4.453488372093023
85801,92,-25,-0.5852235952434572,H2_support,0.02677325876085382,3.902173913043478
85828,83,-25,-0.20335725186580023,H2_support,0.027427072171393976,3.7590361445783134
85848,180,-1,-0.21030625375631487,H2_support,0.05753805212998818,3.8055555555555554
85929,87,-18,-0.5144391624708332,H2_support,0.036372265875422895,4.2298850574712645
85930,111,4,-0.3027403779304794,H1_support,0.0350200522347355,3.963963963963964
85979,91,-11,-0.2389325440939789,H2_support,0.05612098065381902,4.0989010989010985
85989,76,6,-0.5069229893300309,H1_support,0.030145040901904004,4.171052631578948
86006,128,0,-0.42252805295163953,synchronous,0.04793857093118183,3.96875
86031,93,-21,-0.24012907324547628,H2_support,0.031090339122983892,4.10752688172043
86153,83,-6,-0.3654481298916796,H2_support,0.03131764190472766,4.0602409638554215
86185,69,0,-0.39073157235802397,synchronous,0.03210773099371769,4.246376811594203
86186,81,-18,-0.30198794015516084,H2_support,0.033056059939276114,4.246913580246914
86204,65,-4,-0.36840503353597426,H2_support,0.03868377152802082,3.7846153846153845
86211,78,-21,-0.40086922540067127,H2_support,0.03155683613206906,4.012820512820513
86212,92,-8,-0.3106763476585897,H2_support,0.02935162783352526,3.891304347826087
86213,112,0,-0.3951699919645894,synchronous,0.03723989236784164,4.089285714285714
86224,77,21,-0.273258949276255,H1_support,0.0330185671708682,4.3896103896103895
86285,65,-24,-0.42685087225594687,H2_support,0.033532963530017834,4.230769230769231
86343,95,2,-0.5072891427011339,H1_support,0.030836105412078218,4.031578947368421
86346,84,17,-0.36967189972858555,H1_support,0.04595280987222934,4.083333333333333
86348,146,21,-0.3668982005834955,H1_support,0.039269502769122416,4.068493150684931
86349,101,25,-0.41359546941375497,H1_support,0.03894122552442626,3.9603960396039604
86385,74,20,-0.29491144949113635,H1_support,0.03673650848722273,4.148648648648648
86386,76,-25,-0.3223513093927548,H2_support,0.03212024465584449,4.118421052631579
86556,74,-20,-0.3511044045196809,H2_support,0.045182059235482054,3.3378378378378377
86593,65,0,-0.595557054824764,synchronous,0.03761957012490913,3.9384615384615387
86595,93,2,-0.35490196035755833,H1_support,0.04254583110801668,3.7204301075268815
86597,84,0,-0.40522319979221627,synchronous,0.04231360021521478,4.107142857142857
86720,74,-22,-0.5080543766896587,H2_support,0.02470438161286343,3.9864864864864864
86732,88,9,-0.41240331200611935,H1_support,0.03653193196787237,4.420454545454546
86733,88,9,-0.496748291764556,H1_support,0.035838548059695385,4.420454545454546
86768,109,11,-0.35724909088007484,H1_support,0.032046454853806236,4.146788990825688
86793,66,0,-0.42380901787803404,synchronous,0.024229604791026937,3.5757575757575757
86797,102,-3,-0.31061765615065756,H2_support,0.04694932977379616,3.627450980392157
86811,66,-20,-0.48542663633741645,H2_support,0.03367485933417839,3.9696969696969697
86832,110,-4,-0.3488103909221466,H2_support,0.03528407152967114,4.045454545454546
86903,97,1,-0.34205712020562096,H1_support,0.029987082910384676,3.731958762886598
86907,92,18,-0.3240328283728739,H1_support,0.025701672600240876,3.891304347826087
86912,96,0,-0.3635588228713588,synchronous,0.03161197101989554,3.9375
86923,95,-2,-0.21027724799419867,H2_support,0.02987808829239375,3.9368421052631577
86924,79,-20,-0.49832040938756234,H2_support,0.020728287416102845,3.8734177215189876
86943,170,-23,-0.25071108752799437,H2_support,0.0771672078674533,3.323529411764706
86945,87,25,-0.2217407456669725,H1_support,0.027628428775822972,4.195402298850575
86985,65,14,-0.3756538441298213,H1_support,0.047630014822222025,4.184615384615385
87004,67,-1,-0.4812846612305071,H2_support,0.03317833532721016,4.2388059701492535
87009,86,-25,-0.23955911554404502,H2_support,0.0528249498760601,3.8488372093023258
87011,65,25,-0.6482071888208388,H1_support,0.055369209905787864,3.707692307692308
87103,71,-20,-0.5738532323768909,H2_support,0.03939665889156253,3.816901408450704
87166,67,-4,-0.47706431082980766,H2_support,0.053106930716567996,3.4776119402985075
87186,69,-2,-0.47525185587482577,H2_support,0.045141177169036845,3.8260869565217392
87301,67,-16,-0.5134197578819235,H2_support,0.040791857723237575,3.6865671641791047
87308,76,-9,-0.4615579932131218,H2_support,0.04389420788635362,4.0131578947368425
87320,65,14,-0.5180330173492498,H1_support,0.032783545115560225,3.7384615384615385
87340,88,-2,-0.6471545587457925,H2_support,0.0552686186930804,3.8068181818181817
87342,78,23,-0.5015559412443138,H1_support,0.043865805326132525,3.948717948717949
87352,72,-24,-0.4193171288489117,H2_support,0.05266830556756448,3.5277777777777777
87363,84,-6,-0.3328448944167931,H2_support,0.038893954369355686,3.9047619047619047
87374,76,0,-0.4299049054691927,synchronous,0.047095123883864665,3.763157894736842
87416,158,0,-0.3408477869358895,synchronous,0.04331227778959755,3.9746835443037973
87447,72,20,-0.3707319480330806,H1_support,0.028082456427453748,4.513888888888889
87450,96,-20,-0.46694308433482584,H2_support,0.025567144114208722,3.7916666666666665
87722,79,24,-0.4433233730361287,H1_support,0.02265003698925176,4.227848101265823
87723,80,-1,-0.5512132867343023,H2_support,0.02272520799375396,4.3
87725,68,-17,-0.7964984086379745,H2_support,0.020907203284800658,4.235294117647059
87979,70,1,-0.6438964934127827,H1_support,0.03575581792155107,3.7857142857142856
88118,140,-2,-0.19116926948615606,H2_support,0.052229202606841635,3.835714285714286
88122,71,-17,-0.3596126240327327,H2_support,0.028813957307024272,4.23943661971831
88429,68,-14,-0.5318534504344657,H2_support,0.03845872278653816,4.147058823529412
88653,111,1,-0.4014644028903315,H1_support,0.03774857753444709,4.054054054054054
88661,76,2,-0.3933598270447683,H1_support,0.027134594468972945,3.6842105263157894
88663,101,-22,-0.35590203357878925,H2_support,0.03231426656194547,3.8415841584158414
88667,77,-2,-0.3396792120569063,H2_support,0.023271042932231343,3.5974025974025974
88670,70,-11,-0.5399122719572821,H2_support,0.02219573199789245,3.5
88671,89,25,-0.2708101955728172,H1_support,0.025111614730515836,3.5730337078651684
