episode_id,shift_-15,shift_-14,shift_-13,shift_-12,shift_-11,shift_-10,shift_-9,shift_-8,shift_-7,shift_-6,shift_-5,shift_-4,shift_-3,shift_-2,shift_-1,shift_0,shift_1,shift_2,shift_3,shift_4,shift_5,shift_6,shift_7,shift_8,shift_9,shift_10,shift_11,shift_12,shift_13,shift_14,shift_15
50994,0.11446369152474199,0.11575130959415325,-0.027770547371959796,0.00996313528067136,-0.5557202228452253,-0.19027770657193066,-0.12741259820567616,0.04581991248489718,0.14707181579750225,0.12916533031867825,-0.30184489034628803,-0.2164179687103444,0.01886140981420019,-0.15233585004865177,-0.23776665672041497,,-0.000794233476775932,0.05325014684826427,0.07341148438008001,0.2788948850446757,0.03607805827170175,0.046102274892082455,0.13469767250682915,-0.08028956883493875,0.14015893680813424,0.03390169613112398,-0.05482183603827428,0.014075509784526267,0.015156483514107649,0.0313675976805311,0.11746808824767292
50996,0.25026496955430083,0.2100822063306683,-0.1779853879148093,-0.1929159435371058,0.15620179180861107,-0.07640500814691029,0.08478378087908764,0.47990757911767484,0.25998196560509035,0.4498122985869831,0.3849784128733319,0.15953355914200823,-0.1377952091792748,-0.3633276673323853,-0.1651600198042594,,-0.19618794418470661,0.33353103303546233,0.008391323883831145,0.1406369599257072,0.020332248465867273,0.17579865281024168,-0.029303543975500532,-0.1946717902558934,-0.3127565200368281,0.19990753767211275,-0.06031762340722316,-0.026928232566106537,-0.10585640119494172,0.12146534300782379,-0.19062618809626053
50998,0.07424715904634684,,0.5078531849126758,,0.08095381637671466,,-0.05678610036861133,,-0.08686109958641743,,-0.059305272721647255,,0.21627483554427018,,0.09077039809761109,,-0.16298370156403497,,0.0388801561880958,,-0.07866233804625077,,0.191421453800588,,0.07098769004389703,,-0.33446673014008615,,0.3415706003838715,,0.2720780938494238
50999,-0.08007457262003549,-0.26560109904424584,-0.062066481061938926,0.016049895855844615,0.00838661728719456,0.0283224192211142,0.1465548518325113,-0.13030037948376466,-0.09110520737812579,0.11220724839170865,0.2928785680618762,0.4280544574517317,-0.07392731116673283,-0.1737355374777036,-0.1665706065738763,,-0.1385645594713524,-0.1009764591978179,0.10330898713612913,0.1157969344888077,-0.05036472626455587,-0.07050636193808198,-0.1768301283761141,-0.06461726955098973,0.13481465163301537,0.2620065201986765,0.36474603291622354,0.19251603095108585,-0.10241202504349965,-0.2209014716673531,-0.16535819313954575
51000,0.16263320344471777,-0.1264697443824363,,-0.14638264104293708,0.3837396577629688,0.44354197413347474,0.08644456727177781,0.27461328611179564,0.05679795445757877,0.28539519654080286,0.23984365209734443,0.4416900708578038,0.23020182231634628,0.30790980930651274,0.23361938737703236,,-0.2843542951774181,-0.038654131259261815,-0.2535489196929125,0.16045028467172368,0.4103946806878032,0.3966260616528194,0.3715182893446254,0.15787179390731773,-0.07092117102094664,-0.5479090088729477,-0.08012033183398487,0.38294379615096436,,-0.0518166871507631,-0.09561734663912345
51001,-0.2185839064924627,-0.2587817769917836,-0.08147119604259631,-0.09460982062424367,-0.15197322221507112,0.0588756009441589,0.15976154899699033,-0.09616388801358176,0.04234810088468238,-0.34005179533729873,0.08309964200807186,0.010312395095138623,0.27778630173521407,0.42615997816636514,0.18326639213470897,,0.16404376247142574,0.19215716944633954,0.09860553462320444,0.017220965994414663,-0.1323324990527044,0.11113322212264061,0.04112691183314051,0.06864775374089396,-0.12028412781289115,-0.005376391229048185,0.2707963577108465,-0.01770749700179786,-0.4703879263488199,0.09597360424003311,-0.31446561383072896
51087,,,,-0.1012795650605418,,-0.3294434327590982,,-0.10067081440844886,,,,,-0.09603498719194781,,-0.11491738895028351,,-0.0851283135034358,,-0.13613512358813662,,,,,-0.13802234052835935,,0.12497508772980008,,0.3632523640864564,,,
51088,,,0.10759738517189212,,,,-0.259103185905071,,0.025998053608997027,,0.3556333624665825,,0.5311465746039274,,0.10791692188017832,,-0.31295804433856456,,-0.37284584923433767,,-0.19993987140116232,,0.02554501316131046,,-0.2618057575926353,,,,-0.3843199868646084,,
51098,-0.020342729743948483,-0.3881217157901203,-0.14056874603411923,-0.030126097979828362,0.03834189019071406,-0.24993131512133013,-0.024082772553795692,-0.1877215019337404,-0.1506696241521715,-0.307664630730635,-0.012595008183348735,0.0010649860054161623,-0.08158665560980444,-0.08187526890120343,-0.07909387272516076,,0.173487060601002,0.09943681893831358,0.11394226174298787,0.1615146695184182,-0.22168967898065034,-0.27999945176723046,-0.09104953261995719,0.30724229795340924,-0.051808191660630366,-0.24688378541829625,0.049862095274914135,-0.6233570716573611,-0.17684075185620043,-0.19902759431833347,-0.0901661789623488
51105,,,,,,,,,,,,-0.07548447259205099,,,-0.4681842114690171,,-0.10484214695443153,,,0.3163667836281401,,,,,,,,,,,
51119,,,,,,,,,,-0.058421103445367245,,,-0.3320101344298387,,-0.333305077966326,,-0.05086835632107292,,0.17073339057282735,,,-0.3476788875967982,,,,,,,,,
51132,,,,,,,,,,,,,0.22136612569952532,,-0.38985647683523406,,-0.3082536898471724,,0.15856902037562406,,,,,,,,,,,,
51203,,,,,,,,,,,,,,,0.03385191201757198,,-0.12376358419986352,,,,,,,,,,,,,,
51250,0.1883953834713473,-0.019881126090668506,0.22072796079288592,0.05367850178186786,0.13436706971138765,-0.13253347092435788,0.1098816282999435,-0.012499025021245612,-0.2088393213852561,-0.15226835290317717,-0.14110737007464172,-0.30518084525611233,-0.017685536614588087,-0.14362512333123298,-0.1852810374207267,,-0.1916137538712865,-0.08202608971836099,0.02902384401761187,0.11957597249393409,0.014474599348307785,0.008838698938235268,-0.28508055250200454,-0.028550989153971723,0.2376988126064158,0.14956331539307746,0.008224943530786141,-0.08422277061033898,-0.14271783147784273,0.05657848548628052,-0.15238925055285885
51282,0.42576151908637305,0.4188570790986599,0.18063760133417806,,0.061288347727800396,0.13981427409140162,0.5623966733497452,0.06149373292856992,,-0.3267945754098173,-0.07236331454314483,0.07570360783163249,-0.12268767547101658,-0.048773742084172345,-0.01460366908003872,,0.06410759296528057,0.13408068820292945,0.22187697457587435,-0.02336046849539453,-0.1196270733016582,-0.0573316660556176,,-0.18816128018751657,-0.5125488924136257,0.09417243097868962,0.18048645266737345,,-0.148929365901205,-0.5734967001371684,-0.2503362774238675
51355,,,,,,,,,,,,,,,-0.3036346064457864,,0.10809329973577987,,,,,,,,,,,,,,
51369,,,,,,,,,,,,,,,-0.2713465044693217,,-0.3803313559374736,,,,,,,,,,,,,,
51371,,,,,,,,,,,,,,,-0.1858063065440627,,-0.5961298539140407,,,,,,,,,,,,,,
51464,,,,,,,,,-0.01182933976273665,,-0.15951591438858811,,0.047576890323849576,,-0.5381939999384254,,-0.28094653456981933,,0.0013310558593956762,,-0.20797195366016263,,0.02265001203978241,,,,,,,,
51470,,,,,,,,,,,,,,,0.1187173159202297,,-0.1181385719431195,,,,,,,,,,,,,,
51549,0.4753479733229594,0.3887242677226013,0.33157059319299276,0.01767859419039721,0.06697838336763995,0.13872996602614726,,-0.22183203785767316,-0.06403817777562439,-0.2530701693775555,-0.01754967786038408,0.08551339777147157,-0.058604917343262716,,-0.3317910604042258,,0.06526610844007916,,0.09764973510937373,0.2684375046078147,0.18168710348301437,0.18095438069517292,0.22293405864843932,0.23710263343612567,,0.06102549171918479,-0.26265305353440555,-0.3909782017512746,-0.33561552754997903,0.1369935441133451,-0.6499976090963036
51626,,,,,,,,,,,,,0.3837592279621505,,-0.2653187445939338,,-0.4426960072645519,,-0.2863667630998621,,,,,,,,,,,,
51628,,,,,,,,,,,,,0.5506708305056265,,-0.09564266850558424,,-0.42776625387082995,,0.32737589286624186,,,,,,,,,,,,
51684,,0.03886786220821426,,,,,-0.4128601855597974,,-0.17901135829357884,,0.4410935940637457,,0.22306373145693595,,-0.2870987447951245,,-0.24077018051973545,,-0.05645927829513643,,-0.3061561949354312,,-0.06410013487929557,,0.09416564031628147,,,,,0.2883406183480621,
51705,,,,,,,,,,,,,0.4110602273754984,,0.05153101919805465,,-0.030890810405138937,,0.28057705153422363,,,,,,,,,,,,
51825,0.21188813806877674,-0.18187767431614016,,-0.5854168836671968,-0.054963440143152846,0.05887863720739959,0.2581589088543526,0.2915602473820363,-9.622356202428733e-05,,0.0986911057406036,0.24003174405420893,0.14857328158937835,-0.03513411912735933,-0.4690667082954712,,-0.20177104438230065,-0.13620848804316038,0.16460840811372288,0.17693520263052068,-0.17525040889128932,,-0.4083531919481217,-0.25953646090972277,-0.15092496900267327,0.006280202172985356,-0.27147991652230485,-0.4444850996123382,,-0.6610754768813649,-0.5351769575664751
51841,,,,,,,,,,-0.39989820310467206,,,,,,,,,,,,0.11395804056176397,,,,,,,,,
51867,,,,,,,,,,,,,-0.4187011658329747,,0.013965710029711921,,0.32641462237752317,,0.6315342984872353,,,,,,,,,,,,
51909,0.05527391398436397,-0.25814109103434707,0.11600953968860366,0.06135400311274851,0.29231038167751583,0.2532859663956049,0.1399623364182338,0.052043073307641234,0.16504258475216124,0.028878601782229788,0.17903001830474952,0.0013858911290606252,-0.056688871105205686,-0.2820486814006117,-0.4690606997289494,,-0.25713803594563,0.0692942653412346,0.31069353233574915,-0.10520521445728473,-0.3260691103409961,-0.23979390133786999,-0.14545938809802517,-0.31627340619450167,-0.14692135218561317,0.1797536005613682,-0.2186558599806356,-0.21519857760820785,0.046786507494897434,-0.019644764484111232,-0.34387122251632474
64848,,,,,0.3609630276096227,,0.44010476491914735,,0.41263218662293866,,0.31981669459235224,,0.5846568658459182,,0.33621879393582615,,0.1608105793734999,,-0.017584459475780467,,-0.25560743297224553,,-0.12782269686590933,,-0.08761326869702982,,-0.20645497877226604,,,,
65117,-0.5713932216439892,-0.3570073094296635,-0.46478585001725375,-0.19951430114618635,,-0.37097800368716893,,-0.343860106520296,-0.3126368449617728,-0.1932999890972685,-0.13463588948063424,0.09751172271354308,-0.118685936905678,0.27293700668304577,-0.15437801485464722,,0.004070616045565289,-0.04233330228571679,-0.0512014087860556,-0.19618326828595894,-0.09168501811165947,-0.15997905695190687,-0.2564491281522905,-0.07090344258457963,,-0.23881748358815416,,-0.29802082874720803,-0.12000179140983476,-0.39880559561817636,-0.09547421128954726
65166,-0.17576223435700222,0.2681366317885786,-0.09151506438213568,0.2950088832368679,0.1740412202944144,0.0804429520677526,0.21011218792419276,0.2105328071907056,-0.10355364755786914,-0.1581371328221127,-0.2862267202424843,-0.41118058591400636,-0.26504342067359726,-0.4612549934589717,-0.4412577111546296,,-0.24660404891973742,-0.0646177947676295,-0.03880989231503721,-0.10971921230588329,-0.027367814760042426,0.3126246094892807,0.2963116656411967,0.09307945296585685,0.11006989342013171,0.31967089126213033,0.1557055875275942,0.21074413373125597,-0.0001984932504570742,0.12528466045439296,0.07548671884723232
65897,,,,,,,,,,,,,0.07395622541740864,,-0.1468296126708544,,-0.04311532255870623,,0.04830146163178802,,,,,,,,,,,,
66007,,,,,,,,,,,,,,,0.42760917347073296,,0.2325587467181924,,,,,,,,,,,,,,
66276,-0.05657991005214813,,0.5168891656788759,,0.2515886033525943,,-0.168175870717864,,-0.28783305181381,,-0.47520957193726604,,-0.4586777213183548,,-0.1001117014488836,,0.036946346141555786,,-0.10452937281213649,,-0.09435420253020672,,-0.14275181134522916,,-0.02385880405949378,,0.24594348106899047,,0.7474858477373837,,0.5541880855008313
66473,,,,,,,,,,,,,,,0.13861262064599336,,0.1961535217662834,,,,,,,,,,,,,,
70851,0.10033567726701602,-0.021728805871222657,-0.128908472680513,-0.08595480420266861,-0.15650922332407072,-0.052295170089021376,0.20397957456670412,0.2776620281758273,0.120558553703818,0.041411048517897,0.06334877195079763,0.0831014641451801,-0.018705071116715516,0.1398136025937986,-0.21864729931828775,,-0.07178489071005734,0.25244743221124233,0.17256483452765362,0.19011730621438191,0.23562881688506926,0.2224888634505072,0.3630419895310578,0.4929417180119958,0.38181090231209874,0.4024063709705653,0.08165486388418484,0.13883072750298536,-0.0985790343914123,0.1518299988868581,0.0563305647409115
70865,,-0.7061793418338123,,-0.1161612477046699,,-0.0963371096861832,,-0.20401269434643154,-0.2526196755926469,-0.5922878913032885,-0.23895919124114343,,0.02831508542148787,,0.10367593628162491,,0.17146395328072372,,-0.07614208119789262,,-0.01749269060782443,-0.2891555574238018,0.29552902314065244,-0.10806607458928856,,-0.024350235852119005,,-0.04639023965772756,,0.1639118395292062,
70870,,-0.32750350068946715,,,,-0.47249167644839096,,-0.08728024483506316,-0.1407339328517796,,-0.12904406812128993,,,,-0.36282643629244676,,-0.19022579648623292,,,,0.01965320007142871,,-0.02916711654794053,0.08430760919913302,,0.5302207454948137,,,,0.10283361108138722,
70882,-0.04947142964871925,-0.3984842667815639,-0.4408386910366142,,0.03777214085866663,0.23292450644414397,0.0070807717901374525,0.017905370534617417,-0.623008201648029,-0.10989349954900224,-0.2331918116050671,0.13687238572204205,0.00491909760935724,-0.29332930776255667,0.012071429454919765,,-0.0016357614815129436,-0.23656574884513862,-0.29075635056258,-0.1221267375066215,0.20390330657000336,0.04700882222854177,0.08254498953965506,-0.44911582282539053,0.15357554836450787,0.08827703439685194,0.0836600346413263,,-0.33537861363873717,0.4507133780663166,-0.013082921583706124
70890,-0.1494457583681251,,0.37226635006847597,0.36892266680174185,0.3139635392827096,0.342373859095299,0.20463145074268385,-0.22848701712782016,-0.07242410424397248,,-0.3360346171212523,,-0.032364833750208204,-0.10547709810803134,0.11498157329080559,,-0.45544682784559853,-0.26431304757048407,-0.5057636080428395,,0.10163077099623197,,0.39415252585490845,0.16344810728818884,0.10458993235641822,0.12255220058331277,-0.3449099182442395,0.01723072849660686,0.06390791648177888,,0.5060456787556131
70921,,,,,,,,,,,,,,,-0.18225554815996436,,-0.5533322311448429,,,,,,,,,,,,,,
70922,0.15439178014122112,,,0.21045463261715497,,,-0.057680740040643635,0.3334931200788238,,0.36640962466122157,0.11955886622422145,-0.032488645361604986,,-0.1925111453407334,-0.05798892459602216,,-0.5628433279942081,-0.01900989398667213,,-0.07177067527163754,-0.3138075192863302,-0.17691796160216267,,-0.03380284047958375,-0.07112943525976054,,,0.14851919255500726,,,0.1807292513090305
70926,-0.07956803309617334,0.10914703289544746,,0.11818850895114598,,0.1865067213378107,0.10647491233332053,0.08008414714877604,0.3048012566943106,0.18091167427975305,0.21737675352097727,0.17675069532129287,0.19192550938938452,0.14807315513108865,-0.14738993112429077,,-0.5963102200741844,-0.31200989685617436,-0.21037464176465262,0.31972519164614444,0.19322394905417226,-0.07357742851375758,-0.09122291814087412,-0.3572219353182184,-0.3110114599873444,-0.05081112744989576,,0.34627290655772325,,0.3319039640401196,0.15673833491230513
70928,-0.07739552769439699,0.14857604694467993,0.1157719697818461,0.07913977891590517,-0.10873493612137705,-0.4007475703842175,-0.5338813049535049,-0.07037588984147346,-0.1206446074717888,0.27649745847051665,0.1706256572026198,-0.0988105350059195,-0.34176106852192195,0.05832483941730416,-0.23608012275173254,,-0.1313640144527187,0.11876198370897237,-0.28527869254548754,0.022860525713638124,0.18297572975347193,0.05408275134667302,0.17354631630374479,0.23350540082098434,0.09020339870822025,0.1026385347809999,0.14477865837751316,0.1584152901654228,0.048202849045681576,0.12597474327755823,0.17439054203057894
71080,,,,,,,,,,,,,0.11427813866729575,,-0.10639676563493121,,-0.5209779102734081,,-0.4606528913399565,,,,,,,,,,,,
71086,,,,,,,,,,,,,,,-0.3982693454373766,,-0.4211533399483863,,,,,,,,,,,,,,
71092,-0.665639907221501,,-0.16049902714845296,,0.1422092733153485,,-0.39095046143830153,,-0.5626666772580681,,-0.6278564058414359,,0.08648003229176986,,0.09106784659206599,,-0.13009793093986374,,-0.06275091839288982,,-0.17689345881617352,,0.16359243646349117,,0.1313025539065159,,0.05557245745691461,,0.20019143552911936,,-0.0641686451749192
71099,,0.47596598707487997,,-0.026218895965447738,0.044810114242707,,-0.3125563436389577,-0.09018803803833722,0.14062619115843322,-0.07315704955692987,0.06865272634686197,,-0.2791848207939019,-0.3747824151663451,-0.30113360052495064,,-0.12823286974122977,0.030812823037197352,0.01144710242151709,,0.20268299335542916,0.35249116060966146,0.24795208323552342,-0.10246374578651984,-0.19919561077825867,,0.03441914030483488,-0.4238587245572477,,0.09403824440208644,
71125,0.08384607402066878,0.16571439942091234,0.021412487977759024,0.2154176572744714,0.2612416350621746,0.20386222115656213,-0.07140593726674924,0.2733122789990739,0.1675267178147597,0.26299532933627967,0.27228190533210783,0.2066726440312494,0.0715737781508196,0.05201364553569799,-0.2532408376700541,,-0.26028382981521503,0.020726856062451136,0.26111185989847846,-0.0498783844964639,-0.17506006829067045,0.1721876238933815,-0.024592863895909513,0.008277916878737147,0.2773409624586768,0.22966356097493382,0.49687320793716705,0.32964973677376425,0.2060292701297287,0.006452924060599671,-0.1740888348622942
71344,,,,,,,,,,,,,0.5588431880878404,,0.04128638180207007,,-0.27493849619211363,,-0.369348139606159,,,,,,,,,,,,
71376,,,,,,,,,,,,,,,0.017043003467570626,,-0.6011080329602773,,,,,,,,,,,,,,
71426,,,,,,,,,,,,,,,-0.438417796841149,,-0.27036773105818596,,,,,,,,,,,,,,
71459,,-0.2030364656155372,-0.45684417758401163,-0.5774556581869871,-0.4479465504504083,,-0.39592054090880974,-0.016781314471467502,-0.19709204155833382,-0.321933025496696,,-0.6475693556034536,-0.5214228618314788,-0.5584910341919371,-0.6567630519191088,,-0.3403682044911388,-0.23301501678741313,-0.4488402472679526,-0.24118142978477883,,0.02069960030957228,-0.04079021509361748,-0.2574406607251436,-0.19654324097076958,,-0.3590699840041327,-0.3132537177562693,-0.09638185800630428,0.4758845877936306,
71498,-0.3525613806675995,,-0.17720979803004513,,-0.30663550674645285,,-0.0025065984096555925,,0.16170161839916908,,0.10419551430465114,,0.21559536735511917,,-0.012669221835319345,,0.08583694934474315,,-0.20992638530144495,,0.12445300102251973,,0.22787226412403627,,-0.02860299351089063,,0.18701219488832105,,0.1987296433560587,,-0.031094645958406313
71505,,,,,,,0.07865746324387331,,0.33420086471202387,,0.2202231482555775,,0.097921610991391,,0.07654496999142311,,0.14375048872606705,,-0.6080143618829004,,-0.45540884838600243,,0.1157457331731752,,-0.41978469237304644,,,,,,
71508,,,,,,,-0.3304671961988533,,-0.185663952399192,,0.1748168449937928,,-0.08204758757754968,,-0.4041747609646713,,-0.4578448791209174,,-0.17747290914145478,,-0.16877987514187234,,-0.3651288532592814,,-0.7014700107251288,,,,,,
71745,,,,,,,,-0.3705247835522979,,,,0.13658288107597305,,,-0.1819961167169893,,-0.39187106843036223,,,-0.350291063054482,,,,-0.20272693673474676,,,,,,,
71762,,,,,,,,,,,,,,,0.10118629523329853,,-0.04070620379026985,,,,,,,,,,,,,,
71768,,,,,,,,,,,,,,,-0.5487555570731723,,-0.7224593119194876,,,,,,,,,,,,,,
71777,,,,,,,0.12401347549112825,,,,-0.6821965817426149,,-0.24949767995177186,,-0.4003582952563155,,-0.6562780228290647,,-0.16787964311113068,,-0.28452648747830483,,,,-0.3294405430470379,,,,,,
71778,0.08961176641585542,,0.43649524428468056,,0.26090402532551404,,0.22898183642618272,,-0.14490276068163033,,0.4412493950735184,,0.450266280405608,,0.3340918846962629,,0.29440029777187243,,0.2942168181242612,,0.16675812452660435,,-0.06777870427737571,,-0.2525428048591304,,-0.2620882394838493,,-0.20354438718432452,,-0.016881864717605548
71786,,,,,,,,,,,,,,,-0.48831065761033476,,-0.4196704374798906,,,,,,,,,,,,,,
71788,,,,0.5876163799736994,,,,0.427057153014272,,0.5581953647088793,,,,,-0.3495346130219624,,-0.42066170581517703,,,,,-0.2609017425083953,,-0.23945216498200408,,,,0.37416190308384417,,,
71914,,,,,,,,,,,,,,,-0.17662640437538332,,-0.26093295338075817,,,,,,,,,,,,,,
72030,-0.389431178472706,0.24903809916701536,-0.21127082574369266,0.5094328084370144,0.1387729287093671,0.3466463979738776,0.04972846914932358,-0.001575865547626698,0.09023604564440896,0.1670560925586468,0.3597553256201949,-0.03618015057438848,0.3375039466582052,-0.24500665504760197,0.15914502699183863,,-0.05771374058924204,-0.17410964362226533,-0.312878636230805,-0.4383693330629992,0.06402013890915516,0.07321095449438109,0.12870613537377584,0.31196739736847917,-0.2573997880744146,-0.1604652979021777,-0.6231331563796013,0.050292165850915484,-0.04558654805167982,0.327002466012945,0.33411049651634606
72032,,,,-0.1339600852771159,,-0.3887783554223505,,,-0.279005804791612,,0.20784101097567673,,0.3331017785695379,,-0.07823473708934155,,0.08948056351760977,,0.15169374685151898,,0.1760065617048109,,-0.18961513520894124,,,-0.5008152068391645,,-0.1422173620503225,,,
72158,,,,,,,,,,,,,-0.4495705941512583,,-0.3259703230332963,,-0.23196996576841733,,0.10490660481343175,,,,,,,,,,,,
72222,,,,,,,,,,,,,0.02316892927571731,,0.23187147828942561,,0.35066260501156965,,0.005989428331371102,,,,,,,,,,,,
72371,,,,,,,,,,,,,-0.225403285599521,,-0.47629658189616664,,-0.567927347529105,,-0.31986057359478304,,,,,,,,,,,,
72381,,,,,,,,,,,,-0.281636210025266,,,0.07887963059284137,,0.29484574602449654,,,-0.14947724374358476,,,,,,,,,,,
72489,,0.13854705337362855,,0.08634637898188194,,,0.19738505832993425,0.17797580291432466,0.5338944120682875,-0.2408681804146414,-0.2066414707996867,-0.1254155252599375,-0.3661140295378702,,-0.032664489613720184,,0.14728308529926895,,0.26835438835231556,-0.03414186852716147,0.05592289210132628,0.031861268832515895,-0.11213926983900309,-0.20079360304276436,-0.3476820880803217,,,-0.25186139751286574,,-0.2886655553077124,
72517,,,,,,,,,,,,,,,0.07394979249139719,,-0.41549496288801724,,,,,,,,,,,,,,
72520,,,,,,,,,,,,,,,0.006299329745075057,,-0.07497187847319405,,,,,,,,,,,,,,
72651,,,,,,,,,,0.38797031232636475,,,,,-0.3267855621191279,,-0.3293823812223664,,,,,-0.09136237372092725,,,,,,,,,
72658,,,,,,,,,,,,,,,0.12000817729882454,,-0.16354857569485007,,,,,,,,,,,,,,
72659,,,,,,,,,,,,,-0.039598361397139396,,0.4106340729952604,,0.294160015416109,,-0.116246160958761,,,,,,,,,,,,
72664,,,,,,,,,-0.19068024491876903,,-0.34175009114706806,,-0.221916919849919,,-0.1941416864747148,,0.09341919640806834,,0.3149516821929274,,0.2691131415383239,,0.15395740400138974,,,,,,,,
72666,,,,,,-0.46384088507294874,,-0.11249252438109153,,,,,0.21352583249603171,,-0.07063990429641348,,0.04725210342720046,,0.33394682968224493,,,,,0.15568921298327126,,0.17973270901209842,,,,,
72667,,,,,,,,,,,,,-0.24360910539999348,,-0.09485722075508332,,0.011355571635672489,,0.0020306425531365214,,,,,,,,,,,,
72670,,,,,,,,,0.06414562321220754,,0.3506660066807427,,0.16428153330946565,,-0.19419385893823832,,-0.21762055855592752,,-0.38062620730063423,,-0.0945004493730647,,0.4881550844617253,,,,,,,,
72675,,,-0.41737180166196286,,-0.6174929859992276,,-0.5265323213389251,,0.0764313713506052,,0.28097395798942276,,0.11630738241829644,,-0.04419990055566753,,-0.13523228443887894,,-0.10198395637346566,,0.13413147395790354,,0.13551851317396413,,0.04069259247146801,,0.540381053533058,,0.2874166151232449,,
72690,,,,,,,,,,,,,,,0.30337936328207693,,0.0365900758093668,,,,,,,,,,,,,,
72691,,,,,,,,,,,0.33705069203950033,,0.22273926618764292,,0.1367256372523696,,0.18624132650377573,,0.0726958668544109,,0.1823424468713186,,,,,,,,,,
72692,,,,,,,,,,,,,0.08751294395458602,,-0.05303216162250651,,-0.6705837405830121,,-0.5394020118393393,,,,,,,,,,,,
72693,,,,,,,,,,,,,,,0.25882518865637405,,-0.22332087522451805,,,,,,,,,,,,,,
72699,,,,,0.14303595304602915,,0.034603410839144345,,0.19035998546573676,,-0.02151764411724034,,0.20012160652081265,,0.04368791229579156,,0.050492042734625736,,0.5733134877405777,,-0.2961665781498817,,-0.20958457974483646,,-0.34868823817965006,,-0.3623656508136343,,,,
72710,,,,,,,,,,,,,,,-0.5719158642803216,,-0.07144037128191646,,,,,,,,,,,,,,
72717,,,,,,,0.09302964843226603,,0.369418383796993,,0.26294960998772876,,-0.21141991885805378,,0.4551014430363365,,0.5755426234088588,,0.11499401025026369,,-0.08903210312917363,,-0.2643399647650033,,-0.011083124515649021,,,,,,
72718,,,,,,,,,,,,,,,-0.49745519246450454,,-0.14511746443474235,,,,,,,,,,,,,,
72723,,,,,,,,,,,,,,,-0.24260763487769502,,0.1858243230424948,,,,,,,,,,,,,,
72725,,,,,,,,,,,,,,,0.2715548506639702,,0.39194768381965234,,,,,,,,,,,,,,
72729,-0.2704372025594274,,0.10745957447149257,,-0.3993060443999025,,-0.09435429706800096,,0.27368532192740774,,0.10874320946127002,,0.12215293160517166,,-0.004013781580994254,,0.30725132499153823,,0.22831472621992827,,-0.3120692164597051,,0.3432711319196794,,0.2937233280925606,,-0.05946225562546131,,0.1204509342095242,,-0.19941398123578924
72731,,,,,,,,,,,-0.0413541541515463,,-0.35007731977327694,,-0.02584487419781445,,0.38945880520000076,,0.2638770252774963,,-0.3296233795699698,,,,,,,,,,
72733,,,,,,,,,,,0.11086647960054181,,-0.30195213158189393,,-0.4302073883350345,,-0.4242360461999212,,0.05547511795977427,,-0.001723100560313969,,,,,,,,,,
72740,,,,,,,,,,,,,0.034741707879174126,,0.05371103173321723,,0.2583723117419698,,-0.33983877049866135,,,,,,,,,,,,
72741,,,,,-0.09614210047864778,,0.3699515120062096,,0.2595403260004857,,0.3055814819377826,,-0.04815090306003216,,0.04731707639353058,,-0.15835744508626962,,-0.3352079988195848,,0.09781369545357858,,0.29373172500375944,,-0.1744469206927539,,-0.11006234360286396,,,,
72745,,,,,,,,,,,-0.14293590043654356,,0.033476872183824315,,-0.004674808483146534,,0.11175094474594757,,-0.11496842227765806,,0.022843002645168677,,,,,,,,,,
72747,,,,,,,-0.14559904400721713,,-0.11545801929531915,,0.4692618682503075,,0.0672691552948243,,-0.2448887427877473,,-0.3810503973953236,,-0.506743561234108,,-0.1984627701239123,,-0.03140541589017837,,0.2641348728556064,,,,,,
72758,,,,,,,,,,,,,-0.5908835654561779,,-0.013160484985954913,,-0.21927502809924568,,0.35999258232489734,,,,,,,,,,,,
72762,-0.2937714411677101,,0.0760250825326764,,0.4858792804006179,,0.3818268741600467,,0.1733971224233131,,0.20503750093914846,,0.0045558585827532826,,-0.2241012527629687,,0.13545560421490446,,0.03203402740120644,,-0.0725913870050745,,-0.21015865298583367,,-0.14906701018902035,,0.0029391524427810614,,0.22797248574615542,,0.010895145936247342
72769,,,,,,,,,,,,,0.3944237921832029,,0.012741784332845417,,-0.38795274341383906,,-0.5727905236702828,,,,,,,,,,,,
72778,,,,,,,,,,,,,,,-0.19583813609455938,,-0.05266781710674448,,,,,,,,,,,,,,
72783,,,,,,,,,0.5457659674366369,,0.2877550904098005,,-0.1335713621876134,,0.08845869693160784,,0.29905229387766785,,0.24411422842392336,,0.4248524855159837,,0.21153861295270837,,,,,,,,
72794,,,,,,,,,,,,,-0.10613007567364187,,-0.13614935002790618,,0.4132754904550022,,0.4297187858746335,,,,,,,,,,,,
72796,,,,,,,-0.10133679737270464,,-0.3686961964500218,,-0.2437001866500398,,-0.1365362032073959,,-0.26715980999438677,,-0.26223775844149794,,-0.09993569599583668,,0.49241297841547266,,0.3487288864994449,,-0.3939012591127846,,,,,,
72805,,,,,,,0.40976832160395776,,0.27464690968544186,,-0.08130786189722215,,-0.2775831875664242,,0.16702735480772465,,0.2757878693315698,,0.23978954981015163,,0.3882351511383768,,0.22354269677837396,,0.15146772873533892,,,,,,
72811,,,,,,,,,0.14771498361902374,,-0.054565341043585874,,0.29358888114484205,,-0.1720702150237355,,-0.03674825297031136,,0.14970101512327028,,0.025870263530892022,,0.11890410086660529,,,,,,,,
