model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
14,spec_14_drop_category,− Category FE,log_duration,0.35857015156062927,0.001000273442841283,358.47212992290235,0.0,0.3566096516379685,0.36053065148329005
14,spec_14_drop_category,− Category FE,log_gap,0.046885836539114566,0.0006739284701828232,69.5709390736904,0.0,0.04556496100940006,0.04820671206882907
14,spec_14_drop_category,− Category FE,overlap,-0.008001442297277212,0.00468062909406508,-1.7094801011733316,0.08736205458132193,-0.01717530674663511,0.0011724221520806842
14,spec_14_drop_category,− Category FE,previous_log_duration,-0.024644332087372933,0.0011753537601200033,-20.967586886229686,1.2967656333623647e-97,-0.02694798312630187,-0.022340681048443996
15,spec_15_drop_current_duration,− Current duration,Intercept,1.7025612783248771,0.009526451995349901,178.71934684139904,0.0,1.6838897755135416,1.7212327811362127
15,spec_15_drop_current_duration,− Current duration,C(category)[T.commentary],-0.07612291652406541,0.007166098983619653,-10.622643742162648,2.3384289206864407e-26,-0.09016821244160902,-0.062077620606521805
15,spec_15_drop_current_duration,− Current duration,C(category)[T.news],-0.03966374583302225,0.023562354981826628,-1.6833523586082306,0.09230690011872969,-0.08584511298835036,0.006517621322305864
15,spec_15_drop_current_duration,− Current duration,C(category)[T.political],0.05522594261174992,0.004869170347604577,11.341961498413937,8.13014550375886e-30,0.04568254409585457,0.06476934112764526
15,spec_15_drop_current_duration,− Current duration,C(category)[T.religion],-0.03555000369210573,0.006801451334584725,-5.226826149786206,1.7244450146771322e-07,-0.04888060335049368,-0.022219404033717784
15,spec_15_drop_current_duration,− Current duration,C(category)[T.sports],0.01968667346194729,0.011725768881033256,1.678923886500186,0.09316687858784982,-0.0032954112359184218,0.042668758159813004
15,spec_15_drop_current_duration,− Current duration,agree_move,0.23476330967116146,0.004153973982151358,56.51535389482067,0.0,0.22662167027342836,0.24290494906889457
15,spec_15_drop_current_duration,− Current duration,disagree_move,-0.26201503187916236,0.004624109230692391,-56.662811972529795,0.0,-0.2710781194318987,-0.25295194432642604
15,spec_15_drop_current_duration,− Current duration,lag_agree_move,0.034367777374361565,0.004263624319567855,8.060695501860012,7.586158123680008e-16,0.026011227264399472,0.04272432748432366
15,spec_15_drop_current_duration,− Current duration,lag_disagree_move,0.1293188352189263,0.004557237799611985,28.37658268127611,3.934349173190434e-177,0.12038681326270223,0.13825085717515034
15,spec_15_drop_current_duration,− Current duration,previous_log_explicit_count,-1.1005853139644226,0.005433343126955235,-202.56134910831122,0.0,-1.111234470808903,-1.0899361571199422
15,spec_15_drop_current_duration,− Current duration,timeline_position,0.26450500029743707,0.017844877475172185,14.822460992822528,1.0487077706635103e-49,0.22952968313756952,0.2994803174573046
15,spec_15_drop_current_duration,− Current duration,I(timeline_position ** 2),-0.22893834713912062,0.0161210306981519,-14.201222702551265,9.002778652621605e-46,-0.26053498670116293,-0.1973417075770783
15,spec_15_drop_current_duration,− Current duration,log_gap,0.07721397272507921,0.0010608319461267264,72.78624385983119,0.0,0.0751347803170213,0.07929316513313713
15,spec_15_drop_current_duration,− Current duration,overlap,0.0893930197809109,0.007980236211941187,11.201801225776762,3.995264943253882e-29,0.07375204421738382,0.10503399534443797
15,spec_15_drop_current_duration,− Current duration,previous_log_duration,0.05644603687288995,0.002034029944467245,27.75083868673052,1.7023421929999713e-169,0.05245941143825815,0.060432662307521756
16,spec_16_drop_response_timing,− Gap/overlap,Intercept,0.7531145488386961,0.0058654502030778335,128.39842173470456,0.0,0.7416184776875504,0.7646106199898418
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.commentary],-0.0186922460895945,0.004051936592300961,-4.613163524106332,3.965860438129592e-06,-0.02663389587814434,-0.01075059630104466
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.news],-0.007889434605012355,0.011204866316363396,-0.7041078744054946,0.4813655966501862,-0.029850569036670598,0.014071699826645885
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.political],-0.039586367037917514,0.002080824970102779,-19.024361782799158,1.0718444457776788e-80,-0.043664709037450594,-0.03550802503838443
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.religion],-0.018475206129649528,0.0036416994461955362,-5.073237482283299,3.9110389913896635e-07,-0.02561280588671224,-0.011337606372586816
16,spec_16_drop_response_timing,− Gap/overlap,C(category)[T.sports],0.03067622676317043,0.005202977521516279,5.895898384398671,3.726482591174179e-09,0.02047857820862705,0.04087387531771381
16,spec_16_drop_response_timing,− Gap/overlap,agree_move,0.03320488976670027,0.002618369885046735,12.681512247879981,7.487321743180689e-37,0.028072979093804386,0.03833680043959615
