implicature_load,p_Backchannel,p_Clarification,p_Silence/Abandonment,p_Substantive
19.038190714285722,0.06527064617441057,0.44765630971471243,0.3175441403695122,0.1695289037413649
19.140234988416996,0.06453301781508733,0.4490924415125308,0.31762190753064296,0.1687526331417388
19.24227926254827,0.06380267162926287,0.45052573931996504,0.3176944464279205,0.16797714262285163
19.344323536679543,0.06307955527856804,0.45195619028869005,0.31776178413808204,0.16720247029465984
19.44636781081082,0.062363616429910375,0.45338378190965306,0.3178239478972845,0.16642865376315208
19.548412084942093,0.06165480276386158,0.4548085020095929,0.3178809650952014,0.16565573013134424
19.650456359073367,0.06095306198288948,0.4562303387475484,0.31793286326918774,0.16488373600037437
19.75250063320464,0.06025834181943552,0.4576492806113569,0.317979670098512,0.1641127074706954
19.854544907335914,0.05957059004383765,0.4590653164141419,0.31802141339865686,0.1633426801433637
19.956589181467187,0.05888975447209981,0.4604784352907938,0.3180581211156868,0.1625736891214195
20.05863345559846,0.05821578297350834,0.4618886266944453,0.3180898213206868,0.16180576901135954
20.160677729729738,0.05754862347809602,0.4632958803929393,0.3181165422042679,0.16103895392469675
20.26272200386101,0.05688822398395507,0.46470018646529404,0.31813831207114357,0.16027327747960732
20.364766277992285,0.05623453256439861,0.46610153529816595,0.318155159334775,0.15950877280266038
20.466810552123558,0.055587497374973066,0.46749991758230974,0.3181671125120866,0.1587454725306306
20.56885482625483,0.0549470666603212,0.4688953243090387,0.31817420021825094,0.15798340881238912
20.670899100386105,0.05431318876089731,0.4702877467666859,0.3181764511615444,0.15722261331087242
20.772943374517382,0.053685812119535076,0.47167717653706653,0.31817389413827263,0.1564631172051259
20.874987648648656,0.053064885287869956,0.4730636054919434,0.3181665580277664,0.15570495119242023
20.97703192277993,0.05245035693261605,0.4744470257894971,0.318154471787448,0.15494814549043878
21.079076196911203,0.05184217584169934,0.4758274298708,0.31813766444796765,0.15419272983953308
21.181120471042476,0.051240290930248227,0.47720481045629626,0.31811616510841034,0.1534387335050452
21.28316474517375,0.05064465124644243,0.4785791605422901,0.3180900029315731,0.1526861852796944
21.385209019305023,0.0500552059772213,0.4799504733974403,0.3180592071393123,0.15193511348602612
21.4872532934363,0.04947190445385332,0.4813187425592644,0.3180238070079612,0.15118554597892103
