episode_id,category,turn_b_idx,representation,umap_x,umap_y
2020_06_28_Sermon,religion,417,Assumption Context,-1.6201730966567993,14.10092830657959
2020_06_28_Sermon,religion,453,Claim Only,0.019802719354629517,10.30332088470459
2020_06_28_Sermon,religion,453,Assumption Context,-0.02768748253583908,9.899726867675781
2020_06_28_Sermon,religion,483,Claim Only,-2.343670129776001,13.465532302856445
2020_06_28_Sermon,religion,483,Assumption Context,-2.449716091156006,13.5704927444458
2020_06_28_Sermon,religion,517,Claim Only,-1.3740649223327637,10.195191383361816
2020_06_28_Sermon,religion,517,Assumption Context,-1.5806944370269775,10.077316284179688
2020_06_28_Sermon,religion,555,Claim Only,-2.153315305709839,11.580534934997559
2020_06_28_Sermon,religion,555,Assumption Context,-2.2039926052093506,11.573899269104004
2020_06_28_Sermon,religion,577,Claim Only,-1.4014651775360107,11.50560474395752
2020_06_28_Sermon,religion,577,Assumption Context,-1.4350216388702393,11.696473121643066
2020_06_28_Sermon,religion,599,Claim Only,-1.4622457027435303,9.173120498657227
2020_06_28_Sermon,religion,599,Assumption Context,-1.3579593896865845,9.20324993133545
2020_06_28_Sermon,religion,616,Claim Only,-0.9202672839164734,10.877778053283691
2020_06_28_Sermon,religion,616,Assumption Context,-0.8725768327713013,11.340190887451172
2020_06_28_Sermon,religion,651,Claim Only,-1.459545612335205,12.986053466796875
2020_06_28_Sermon,religion,651,Assumption Context,-1.6945452690124512,12.973875045776367
2020_06_28_Sermon,religion,676,Claim Only,-2.3408679962158203,9.591146469116211
2020_06_28_Sermon,religion,676,Assumption Context,-2.0361907482147217,9.974599838256836
2020_06_28_Sermon,religion,716,Claim Only,-2.65144681930542,8.26333236694336
2020_06_28_Sermon,religion,716,Assumption Context,-2.905184268951416,8.251107215881348
2020_06_28_Sermon,religion,748,Claim Only,-2.7123894691467285,8.352473258972168
2020_06_28_Sermon,religion,748,Assumption Context,-2.810607433319092,8.357176780700684
2020_06_28_Sermon,religion,765,Claim Only,-2.8280746936798096,8.446650505065918
2020_06_28_Sermon,religion,765,Assumption Context,-2.870145082473755,8.239535331726074
