episode,speaker_id,n_rows,n_testable,n_missing,min_p,min_q_global,min_q_episode,mean_p,median_p,n_sig_raw,n_sig_fdr_global,n_sig_fdr_episode,sig_raw_rate,sig_fdr_global_rate,sig_fdr_episode_rate
43153,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
43154,SPEAKER_00,31,6,25,0.2166617776860305,0.9996748584641865,0.480091231139085,0.4506627701506252,0.34574022414864886,0,0,0,0.0,0.0,0.0
43159,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
43159,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
43235,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
43235,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
43670,SPEAKER_00,31,4,27,0.08048017437984183,0.8842229685153674,0.2772779715362947,0.1932335441430216,0.1584238090277555,0,0,0,0.0,0.0,0.0
43827,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
43827,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
43991,SPEAKER_00,31,3,28,0.1874184658419554,0.9804321867576519,0.3748369316839108,0.6070703711464648,0.8107499944491112,0,0,0,0.0,0.0,0.0
43991,SPEAKER_01,31,3,28,0.08945283211454079,0.8999834959883092,0.3748369316839108,0.1825257388021434,0.16525380684330332,0,0,0,0.0,0.0,0.0
43992,SPEAKER_00,31,2,29,0.21753015732166786,0.9996748584641865,0.4031175113916057,0.5852723987344612,0.5852723987344612,0,0,0,0.0,0.0,0.0
43992,SPEAKER_01,31,2,29,0.2693744588570276,0.9996748584641865,0.4031175113916057,0.2858562962003659,0.2858562962003659,0,0,0,0.0,0.0,0.0
44129,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
44129,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
44398,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
44398,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
44405,SPEAKER_01,31,10,21,0.2917986695625867,0.9996748584641865,0.9924857005321979,0.5814951619977109,0.5662084359009545,0,0,0,0.0,0.0,0.0
44410,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
44410,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
44444,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
44444,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
44449,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
44449,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
44555,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
44555,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
44607,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
44607,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
44975,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
44975,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45081,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45081,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45213,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45213,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45309,SPEAKER_00,31,12,19,0.11030065467413928,0.9242959294943159,0.8277441016113438,0.5420919466749454,0.5867352753248312,0,0,0,0.0,0.0,0.0
45309,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45310,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45310,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45319,SPEAKER_01,31,4,27,0.058256041541172615,0.8395114607992541,0.23302416616469046,0.3888500774792361,0.42671811529990245,0,0,0,0.0,0.0,0.0
45325,SPEAKER_02,31,4,27,0.17046314083234132,0.9717044234786737,0.4280485570183564,0.24685400215465955,0.22101832152648665,0,0,0,0.0,0.0,0.0
45333,SPEAKER_00,31,2,29,0.9719665005374564,0.9996748584641865,0.9733854392016672,0.9726759698695617,0.9726759698695617,0,0,0,0.0,0.0,0.0
45333,SPEAKER_01,31,2,29,0.8951785095502658,0.9996748584641865,0.9733854392016672,0.9138889729848935,0.9138889729848935,0,0,0,0.0,0.0,0.0
45336,SPEAKER_01,31,9,22,0.06552282621791344,0.8602446523892724,0.4535057809674792,0.3995264032065463,0.36974230830147486,0,0,0,0.0,0.0,0.0
45340,SPEAKER_00,31,2,29,0.4446822164420897,0.9996748584641865,0.6663103041384875,0.47811898294481187,0.47811898294481187,0,0,0,0.0,0.0,0.0
45348,SPEAKER_00,31,16,15,0.2515033001322318,0.9996748584641865,0.8344228365994503,0.5257514577539176,0.45954522630690353,0,0,0,0.0,0.0,0.0
45358,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45358,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45362,SPEAKER_02,31,19,12,0.10086935400064179,0.9099239467445133,0.7666070904048776,0.5667182819609489,0.49093843627393263,0,0,0,0.0,0.0,0.0
45453,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45453,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45460,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45460,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45566,SPEAKER_00,31,11,20,0.21960192128159867,0.9996748584641865,0.8986198336068397,0.5932004612895884,0.6358062944408337,0,0,0,0.0,0.0,0.0
45566,SPEAKER_01,31,11,20,0.1865228066507452,0.9804321867576519,0.8986198336068397,0.5401618255124929,0.4915138477288948,0,0,0,0.0,0.0,0.0
45567,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45567,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45951,SPEAKER_00,31,1,30,0.28383645821586245,0.9996748584641865,0.5676729164317249,0.28383645821586245,0.28383645821586245,0,0,0,0.0,0.0,0.0
45951,SPEAKER_01,31,1,30,0.7912390848752133,0.9996748584641865,0.7912390848752133,0.7912390848752133,0.7912390848752133,0,0,0,0.0,0.0,0.0
45973,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45973,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
45980,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
45980,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46205,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46205,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46218,SPEAKER_00,31,7,24,0.06306234303886135,0.8515733891896542,0.4849634239303793,0.46774259411082614,0.5245752739329573,0,0,0,0.0,0.0,0.0
46218,SPEAKER_01,31,7,24,0.10063878954904257,0.9099239467445133,0.4849634239303793,0.5272305829176273,0.584968480672351,0,0,0,0.0,0.0,0.0
46407,SPEAKER_00,31,2,29,0.09658515571994772,0.9054595624687056,0.12878020762659695,0.148498796361912,0.148498796361912,0,0,0,0.0,0.0,0.0
46407,SPEAKER_01,31,2,29,0.07792743640491734,0.8741537466113289,0.12878020762659695,0.08326892271818924,0.08326892271818924,0,0,0,0.0,0.0,0.0
46409,SPEAKER_01,31,4,27,0.16908072488084372,0.9716101419153131,0.4344372744627782,0.4338987454529207,0.3284706081324402,0,0,0,0.0,0.0,0.0
46419,SPEAKER_00,31,12,19,0.0533281880918494,0.8307209924385167,0.3473941228927005,0.5446657670204346,0.5985585414891637,0,0,0,0.0,0.0,0.0
46419,SPEAKER_01,31,12,19,0.05324255081191689,0.8307209924385167,0.3473941228927005,0.42580483474603265,0.5433399652605807,0,0,0,0.0,0.0,0.0
46427,SPEAKER_00,31,16,15,0.14385985733459844,0.9543140832957471,0.9557782972766287,0.6273818431682562,0.6975899819577257,0,0,0,0.0,0.0,0.0
46431,SPEAKER_00,31,4,27,0.14843523808985779,0.9543140832957471,0.913348753053957,0.6329491082685971,0.7350062209652868,0,0,0,0.0,0.0,0.0
46431,SPEAKER_01,31,4,27,0.5673944327940442,0.9996748584641865,0.913348753053957,0.6793300168029855,0.664560220431165,0,0,0,0.0,0.0,0.0
46434,SPEAKER_00,31,2,29,0.5266067562142341,0.9996748584641865,0.7751800375652432,0.7406238077276192,0.7406238077276192,0,0,0,0.0,0.0,0.0
46434,SPEAKER_01,31,2,29,0.2942323064063459,0.9996748584641865,0.7751800375652432,0.4378086672901392,0.4378086672901392,0,0,0,0.0,0.0,0.0
46651,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46651,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46653,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46653,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46660,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46660,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46698,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46698,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46714,SPEAKER_00,31,2,29,0.42370452970067435,0.9996748584641865,0.9180094328105399,0.5084556008149798,0.5084556008149798,0,0,0,0.0,0.0,0.0
46714,SPEAKER_01,31,2,29,0.688507074607905,0.9996748584641865,0.9180094328105399,0.8147270275300547,0.8147270275300547,0,0,0,0.0,0.0,0.0
46721,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46721,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46723,SPEAKER_00,31,2,29,0.32221728698033747,0.9996748584641865,0.42962304930711664,0.4098822760396058,0.4098822760396058,0,0,0,0.0,0.0,0.0
46723,SPEAKER_02,31,2,29,0.17333455202504744,0.9786646688372617,0.42962304930711664,0.2355557417055224,0.2355557417055224,0,0,0,0.0,0.0,0.0
46728,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46728,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46729,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46729,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46730,SPEAKER_00,31,2,29,0.0684917451138366,0.8662813681909285,0.2588230255033943,0.09895162893276688,0.09895162893276688,0,0,0,0.0,0.0,0.0
46730,SPEAKER_01,31,2,29,0.24924453800613874,0.9996748584641865,0.33232605067485166,0.5637796361245005,0.5637796361245005,0,0,0,0.0,0.0,0.0
46803,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46803,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46837,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
46837,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
46846,SPEAKER_01,31,6,25,0.07156154915684466,0.8662813681909285,0.546590458721296,0.2954538195764302,0.2736956348362936,0,0,0,0.0,0.0,0.0
46846,SPEAKER_02,31,6,25,0.5355759601967973,0.9996748584641865,0.819091157701591,0.6843539049182362,0.6754998563021455,0,0,0,0.0,0.0,0.0
47127,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47127,SPEAKER_02,31,0,31,,,,,,0,0,0,,,
47128,SPEAKER_00,31,4,27,0.3017235570235911,0.9996748584641865,0.5697861322014987,0.3502542350526023,0.3325439086269407,0,0,0,0.0,0.0,0.0
47128,SPEAKER_01,31,4,27,0.18118340667718277,0.9799310501525057,0.5697861322014987,0.40621458525232923,0.41953568520243223,0,0,0,0.0,0.0,0.0
47129,SPEAKER_00,31,2,29,0.36137074450466394,0.9996748584641865,0.8944133772565827,0.4535764038743664,0.4535764038743664,0,0,0,0.0,0.0,0.0
47129,SPEAKER_01,31,2,29,0.8387888234259053,0.9996748584641865,0.8944133772565827,0.8666011003412439,0.8666011003412439,0,0,0,0.0,0.0,0.0
47131,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47131,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47134,SPEAKER_00,31,2,29,0.5717214113710609,0.9996748584641865,0.8870004276302881,0.7293609195006745,0.7293609195006745,0,0,0,0.0,0.0,0.0
47134,SPEAKER_01,31,2,29,0.3885392419027259,0.9996748584641865,0.8870004276302881,0.5671168710124797,0.5671168710124797,0,0,0,0.0,0.0,0.0
47135,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47135,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47138,SPEAKER_00,31,5,26,0.4092867338712667,0.9996748584641865,0.936024928816886,0.7113575683993352,0.6779298221726411,0,0,0,0.0,0.0,0.0
47138,SPEAKER_01,31,5,26,0.2522732749978615,0.9996748584641865,0.936024928816886,0.6426961164863575,0.7745424054796534,0,0,0,0.0,0.0,0.0
47140,SPEAKER_00,31,4,27,0.544318889181844,0.9996748584641865,0.9733783034795717,0.7121470947961697,0.6847630291481427,0,0,0,0.0,0.0,0.0
47140,SPEAKER_01,31,4,27,0.5808141246554529,0.9996748584641865,0.9733783034795717,0.7133961080978958,0.6496960021282793,0,0,0,0.0,0.0,0.0
47142,SPEAKER_00,31,2,29,0.2652768984513265,0.9996748584641865,0.6083490716413558,0.2948354542647746,0.2948354542647746,0,0,0,0.0,0.0,0.0
47142,SPEAKER_01,31,2,29,0.4562618037310168,0.9996748584641865,0.6083490716413558,0.6758825750175866,0.6758825750175866,0,0,0,0.0,0.0,0.0
47143,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47143,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47144,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47144,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47147,SPEAKER_01,31,4,27,0.3433987280274706,0.9996748584641865,0.7248056314433774,0.49183440622761637,0.4111441037562388,0,0,0,0.0,0.0,0.0
47148,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47148,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47150,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47150,SPEAKER_02,31,0,31,,,,,,0,0,0,,,
47153,SPEAKER_00,31,4,27,0.43287130484434944,0.9996748584641865,0.8737194306420871,0.7120446479153241,0.7248505251329778,0,0,0,0.0,0.0,0.0
47153,SPEAKER_02,31,4,27,0.15763147228452457,0.9598136121758237,0.7299390815028302,0.4015350879930948,0.3966096533531446,0,0,0,0.0,0.0,0.0
47154,SPEAKER_02,31,2,29,0.5479713197615282,0.9996748584641865,0.7158366819296584,0.6319040008455934,0.6319040008455934,0,0,0,0.0,0.0,0.0
47161,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47161,SPEAKER_02,31,0,31,,,,,,0,0,0,,,
47162,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47162,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47164,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47164,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47167,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47167,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47168,SPEAKER_01,31,2,29,0.5003104365680114,0.9996748584641865,0.8956292375767849,0.6061517348693602,0.6061517348693602,0,0,0,0.0,0.0,0.0
47169,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47169,SPEAKER_03,31,0,31,,,,,,0,0,0,,,
47170,SPEAKER_01,31,4,27,0.4884433401411389,0.9996748584641865,0.7933335578912696,0.5579330685197805,0.5539388524641605,0,0,0,0.0,0.0,0.0
47170,SPEAKER_02,31,4,27,0.1572479741234093,0.9598136121758237,0.7933335578912696,0.5857257846928643,0.6711991735355058,0,0,0,0.0,0.0,0.0
47171,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47171,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47182,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47182,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47196,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47196,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47213,SPEAKER_00,31,2,29,0.6583837867429047,0.9996748584641865,0.7303835750235688,0.6943836808832367,0.6943836808832367,0,0,0,0.0,0.0,0.0
47213,SPEAKER_01,31,2,29,0.6822137725084947,0.9996748584641865,0.7303835750235688,0.682752391548336,0.682752391548336,0,0,0,0.0,0.0,0.0
47243,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47243,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47373,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
47373,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
47376,SPEAKER_00,31,7,24,0.4826322483535952,0.9996748584641865,0.9224262597244445,0.7058132081436818,0.7142310581823155,0,0,0,0.0,0.0,0.0
47376,SPEAKER_01,31,7,24,0.05967142964519604,0.8400887326818968,0.43308443081110104,0.4701590574280294,0.44247457035074494,0,0,0,0.0,0.0,0.0
48730,SPEAKER_01,31,6,25,0.742578845431946,0.9996748584641865,0.9902399846935012,0.8539249590559992,0.8964875241560216,0,0,0,0.0,0.0,0.0
48862,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
48862,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
48869,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
48869,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
48872,SPEAKER_01,31,16,15,0.18534243103920947,0.9804321867576519,0.9418939035081803,0.6163070648952236,0.5506552646588412,0,0,0,0.0,0.0,0.0
48888,SPEAKER_00,31,2,29,0.13554374759018076,0.9350848623789803,0.2710874951803615,0.4672800872379917,0.4672800872379917,0,0,0,0.0,0.0,0.0
48888,SPEAKER_01,31,2,29,0.050075880850494255,0.8166671974641153,0.20030352340197702,0.2910687067506444,0.2910687067506444,0,0,0,0.0,0.0,0.0
48914,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
48914,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
48950,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
48950,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
48961,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
48961,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
48965,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
48965,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
48990,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
48990,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
48991,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
48991,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49122,SPEAKER_00,31,6,25,0.27762508282416704,0.9996748584641865,0.9139165626024754,0.45243743214026266,0.36039368746848965,0,0,0,0.0,0.0,0.0
49122,SPEAKER_01,31,6,25,0.356787256240368,0.9996748584641865,0.9139165626024754,0.6827191836377171,0.6631421195839299,0,0,0,0.0,0.0,0.0
49220,SPEAKER_00,31,16,15,0.07648550076475753,0.8741537466113289,0.5839001568012196,0.5395063975591421,0.5288972242040832,0,0,0,0.0,0.0,0.0
49221,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49221,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49224,SPEAKER_00,31,6,25,0.1788935865076959,0.9799310501525057,0.5973737998945592,0.47497633569605036,0.36275204835674435,0,0,0,0.0,0.0,0.0
49224,SPEAKER_01,31,6,25,0.08708941737340585,0.8969190208162876,0.5973737998945592,0.5380554572695535,0.5634020015446546,0,0,0,0.0,0.0,0.0
49225,SPEAKER_01,31,6,25,0.1033906870126944,0.914497836886541,0.3101720610380832,0.5064905584471096,0.545249830937762,0,0,0,0.0,0.0,0.0
49226,SPEAKER_00,31,12,19,0.07914493801654666,0.8741537466113289,0.6075750082259332,0.47951506405830496,0.4796578125792328,0,0,0,0.0,0.0,0.0
49228,SPEAKER_01,31,16,15,0.17879073809839674,0.9799310501525057,0.955128985848944,0.6046598069926032,0.6170398089380125,0,0,0,0.0,0.0,0.0
49229,SPEAKER_01,31,2,29,0.6853231056615334,0.9996748584641865,0.9282086404283364,0.698053785527815,0.698053785527815,0,0,0,0.0,0.0,0.0
49230,SPEAKER_00,31,4,27,0.5032907140375601,0.9996748584641865,0.9540410412502977,0.7215395657863377,0.7429395342944916,0,0,0,0.0,0.0,0.0
49231,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49231,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49235,SPEAKER_02,31,4,27,0.5056388764537908,0.9996748584641865,0.8422360976387793,0.5966602632991757,0.5193830395520662,0,0,0,0.0,0.0,0.0
49237,SPEAKER_00,31,1,30,0.8398261543291722,0.9996748584641865,0.8398261543291722,0.8398261543291722,0.8398261543291722,0,0,0,0.0,0.0,0.0
49237,SPEAKER_02,31,1,30,0.18679461645962106,0.9804321867576519,0.3735892329192421,0.18679461645962106,0.18679461645962106,0,0,0,0.0,0.0,0.0
49280,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49280,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49315,SPEAKER_00,31,3,28,0.360881036255539,0.9996748584641865,0.721762072511078,0.6355211314296216,0.6286371419603632,0,0,0,0.0,0.0,0.0
49315,SPEAKER_01,31,3,28,0.2770779262908058,0.9996748584641865,0.721762072511078,0.4461861120081572,0.34891699101820145,0,0,0,0.0,0.0,0.0
49331,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49331,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49455,SPEAKER_00,31,4,27,0.40055253163190135,0.9996748584641865,0.7984431598738113,0.49340957160117077,0.4871266924337116,0,0,0,0.0,0.0,0.0
49513,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49513,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49515,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49515,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49524,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49524,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49526,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49526,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49648,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49648,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49655,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49655,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49660,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49660,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49678,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49678,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49800,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49800,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49829,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49829,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49867,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49867,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49868,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49868,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49869,SPEAKER_00,31,2,29,0.16164287912946004,0.9603356885843265,0.5203473831863075,0.25601188846118345,0.25601188846118345,0,0,0,0.0,0.0,0.0
49869,SPEAKER_01,31,2,29,0.4990074735914942,0.9996748584641865,0.5203473831863075,0.5096774283889008,0.5096774283889008,0,0,0,0.0,0.0,0.0
49871,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49871,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
49918,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
49918,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
50330,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
50330,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
50655,SPEAKER_00,31,2,29,0.30410405923636885,0.9996748584641865,0.40547207898182513,0.5925050751481196,0.5925050751481196,0,0,0,0.0,0.0,0.0
50655,SPEAKER_01,31,2,29,0.20522302863518177,0.9996748584641865,0.40547207898182513,0.21005587501027007,0.21005587501027007,0,0,0,0.0,0.0,0.0
50713,SPEAKER_00,31,5,26,0.09271234571810492,0.8999834959883092,0.9271234571810493,0.5491725894454752,0.5830810913591323,0,0,0,0.0,0.0,0.0
50713,SPEAKER_01,31,5,26,0.38615144177235305,0.9996748584641865,0.9763086932806685,0.7691120027958833,0.807490705911557,0,0,0,0.0,0.0,0.0
50729,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
50729,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
50736,SPEAKER_00,31,16,15,0.08549343674268979,0.8969190208162876,0.9722932805998487,0.4971110713876112,0.3955057257384127,0,0,0,0.0,0.0,0.0
50736,SPEAKER_01,31,16,15,0.07121211147555892,0.8662813681909285,0.9722932805998487,0.6315272146360437,0.7698606285927625,0,0,0,0.0,0.0,0.0
50919,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
50919,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
50922,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
50922,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
50985,SPEAKER_01,31,6,25,0.17893251003089597,0.9799310501525057,0.9226162755194723,0.6590371775161309,0.8063743191136837,0,0,0,0.0,0.0,0.0
50986,SPEAKER_00,31,7,24,0.2100737215194544,0.9996748584641865,0.9613164966739538,0.5828847906794916,0.6173524292380165,0,0,0,0.0,0.0,0.0
50986,SPEAKER_01,31,7,24,0.24371329096673236,0.9996748584641865,0.9613164966739538,0.6192515607297021,0.5458379582174885,0,0,0,0.0,0.0,0.0
50987,SPEAKER_00,31,4,27,0.050622663112306565,0.8223720563964199,0.3488853867797967,0.413192425673458,0.42943669438816806,0,0,0,0.0,0.0,0.0
50987,SPEAKER_01,31,4,27,0.08722134669494917,0.8969190208162876,0.3488853867797967,0.400838489589815,0.4680249129945615,0,0,0,0.0,0.0,0.0
50989,SPEAKER_01,31,10,21,0.06759920064900232,0.8657259592318548,0.19314057328286377,0.45065008949013147,0.37575753656980304,0,0,0,0.0,0.0,0.0
50991,SPEAKER_01,31,4,27,0.4393960964910559,0.9996748584641865,0.795076023155768,0.7016810713100728,0.7252828730657632,0,0,0,0.0,0.0,0.0
50992,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
50992,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
50996,SPEAKER_00,31,12,19,0.059933970861848034,0.8400887326818968,0.711214520512339,0.41013984055780733,0.37834337546646646,0,0,0,0.0,0.0,0.0
50996,SPEAKER_01,31,12,19,0.12121630657257398,0.9242959294943159,0.711214520512339,0.5412629089355032,0.43609162600762175,0,0,0,0.0,0.0,0.0
50998,SPEAKER_00,31,2,29,0.80543113267315,0.9996748584641865,0.8104553331773569,0.8079432329252534,0.8079432329252534,0,0,0,0.0,0.0,0.0
50998,SPEAKER_01,31,2,29,0.4883708117757151,0.9996748584641865,0.8104553331773569,0.5380634823776297,0.5380634823776297,0,0,0,0.0,0.0,0.0
51085,SPEAKER_00,31,4,27,0.25672188093957615,0.9996748584641865,0.6151866251926614,0.5057366105908139,0.4939371161261537,0,0,0,0.0,0.0,0.0
51085,SPEAKER_01,31,4,27,0.09534558787704793,0.9054595624687056,0.5168924860794605,0.29640160343708283,0.2627894649781293,0,0,0,0.0,0.0,0.0
51086,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
51086,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
51087,SPEAKER_00,31,2,29,0.1633084793048479,0.9627540575754012,0.40588117241037347,0.18312453275501733,0.18312453275501733,0,0,0,0.0,0.0,0.0
51087,SPEAKER_01,31,2,29,0.39958370203592314,0.9996748584641865,0.5327782693812309,0.5988269395406882,0.5988269395406882,0,0,0,0.0,0.0,0.0
51088,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
51088,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
51089,SPEAKER_00,31,0,31,,,,,,0,0,0,,,
51089,SPEAKER_01,31,0,31,,,,,,0,0,0,,,
51092,SPEAKER_00,31,2,29,0.1432222748623304,0.9543140832957471,0.1909630331497739,0.31666924964961723,0.31666924964961723,0,0,0,0.0,0.0,0.0
