episode,speaker_id,offset,granger_p_value,q_global,q_episode,sig_raw,sig_fdr_global,sig_fdr_episode
78469,SPEAKER_01,14,,,,0,0,0
78469,SPEAKER_00,15,,,,0,0,0
78469,SPEAKER_01,15,,,,0,0,0
78470,SPEAKER_00,-15,,,,0,0,0
78470,SPEAKER_01,-15,,,,0,0,0
78470,SPEAKER_00,-14,,,,0,0,0
78470,SPEAKER_01,-14,,,,0,0,0
78470,SPEAKER_00,-13,,,,0,0,0
78470,SPEAKER_01,-13,,,,0,0,0
78470,SPEAKER_00,-12,,,,0,0,0
78470,SPEAKER_01,-12,,,,0,0,0
78470,SPEAKER_00,-11,,,,0,0,0
78470,SPEAKER_01,-11,,,,0,0,0
78470,SPEAKER_00,-10,,,,0,0,0
78470,SPEAKER_01,-10,,,,0,0,0
78470,SPEAKER_00,-9,,,,0,0,0
78470,SPEAKER_01,-9,,,,0,0,0
78470,SPEAKER_00,-8,,,,0,0,0
78470,SPEAKER_01,-8,,,,0,0,0
78470,SPEAKER_00,-7,,,,0,0,0
78470,SPEAKER_01,-7,,,,0,0,0
78470,SPEAKER_00,-6,,,,0,0,0
78470,SPEAKER_01,-6,,,,0,0,0
78470,SPEAKER_00,-5,,,,0,0,0
78470,SPEAKER_01,-5,,,,0,0,0
78470,SPEAKER_00,-4,,,,0,0,0
78470,SPEAKER_01,-4,,,,0,0,0
78470,SPEAKER_00,-3,,,,0,0,0
78470,SPEAKER_01,-3,,,,0,0,0
78470,SPEAKER_00,-2,,,,0,0,0
78470,SPEAKER_01,-2,,,,0,0,0
78470,SPEAKER_00,-1,,,,0,0,0
78470,SPEAKER_01,-1,,,,0,0,0
78470,SPEAKER_00,0,,,,0,0,0
78470,SPEAKER_01,0,,,,0,0,0
78470,SPEAKER_00,1,,,,0,0,0
78470,SPEAKER_01,1,,,,0,0,0
78470,SPEAKER_00,2,,,,0,0,0
78470,SPEAKER_01,2,,,,0,0,0
78470,SPEAKER_00,3,,,,0,0,0
78470,SPEAKER_01,3,,,,0,0,0
78470,SPEAKER_00,4,,,,0,0,0
78470,SPEAKER_01,4,,,,0,0,0
78470,SPEAKER_00,5,,,,0,0,0
78470,SPEAKER_01,5,,,,0,0,0
78470,SPEAKER_00,6,,,,0,0,0
78470,SPEAKER_01,6,,,,0,0,0
78470,SPEAKER_00,7,,,,0,0,0
78470,SPEAKER_01,7,,,,0,0,0
78470,SPEAKER_00,8,,,,0,0,0
78470,SPEAKER_01,8,,,,0,0,0
78470,SPEAKER_00,9,,,,0,0,0
78470,SPEAKER_01,9,,,,0,0,0
78470,SPEAKER_00,10,,,,0,0,0
78470,SPEAKER_01,10,,,,0,0,0
78470,SPEAKER_00,11,,,,0,0,0
78470,SPEAKER_01,11,,,,0,0,0
78470,SPEAKER_00,12,,,,0,0,0
78470,SPEAKER_01,12,,,,0,0,0
78470,SPEAKER_00,13,,,,0,0,0
78470,SPEAKER_01,13,,,,0,0,0
78470,SPEAKER_00,14,,,,0,0,0
78470,SPEAKER_01,14,,,,0,0,0
78470,SPEAKER_00,15,,,,0,0,0
78470,SPEAKER_01,15,,,,0,0,0
78472,SPEAKER_00,-15,,,,0,0,0
78472,SPEAKER_01,-15,,,,0,0,0
78472,SPEAKER_00,-14,,,,0,0,0
78472,SPEAKER_01,-14,,,,0,0,0
78472,SPEAKER_00,-13,,,,0,0,0
78472,SPEAKER_01,-13,,,,0,0,0
78472,SPEAKER_00,-12,,,,0,0,0
78472,SPEAKER_01,-12,,,,0,0,0
78472,SPEAKER_00,-11,,,,0,0,0
78472,SPEAKER_01,-11,,,,0,0,0
78472,SPEAKER_00,-10,,,,0,0,0
78472,SPEAKER_01,-10,,,,0,0,0
78472,SPEAKER_00,-9,,,,0,0,0
78472,SPEAKER_01,-9,,,,0,0,0
78472,SPEAKER_00,-8,,,,0,0,0
78472,SPEAKER_01,-8,,,,0,0,0
78472,SPEAKER_00,-7,,,,0,0,0
78472,SPEAKER_01,-7,,,,0,0,0
78472,SPEAKER_00,-6,,,,0,0,0
78472,SPEAKER_01,-6,,,,0,0,0
78472,SPEAKER_00,-5,,,,0,0,0
78472,SPEAKER_01,-5,,,,0,0,0
78472,SPEAKER_00,-4,,,,0,0,0
78472,SPEAKER_01,-4,,,,0,0,0
78472,SPEAKER_00,-3,,,,0,0,0
78472,SPEAKER_01,-3,,,,0,0,0
78472,SPEAKER_00,-2,,,,0,0,0
78472,SPEAKER_01,-2,,,,0,0,0
78472,SPEAKER_00,-1,,,,0,0,0
78472,SPEAKER_01,-1,,,,0,0,0
78472,SPEAKER_00,0,,,,0,0,0
78472,SPEAKER_01,0,,,,0,0,0
78472,SPEAKER_00,1,,,,0,0,0
78472,SPEAKER_01,1,,,,0,0,0
78472,SPEAKER_00,2,,,,0,0,0
78472,SPEAKER_01,2,,,,0,0,0
78472,SPEAKER_00,3,,,,0,0,0
78472,SPEAKER_01,3,,,,0,0,0
78472,SPEAKER_00,4,,,,0,0,0
78472,SPEAKER_01,4,,,,0,0,0
78472,SPEAKER_00,5,,,,0,0,0
78472,SPEAKER_01,5,,,,0,0,0
78472,SPEAKER_00,6,,,,0,0,0
78472,SPEAKER_01,6,,,,0,0,0
78472,SPEAKER_00,7,,,,0,0,0
78472,SPEAKER_01,7,,,,0,0,0
78472,SPEAKER_00,8,,,,0,0,0
78472,SPEAKER_01,8,,,,0,0,0
78472,SPEAKER_00,9,,,,0,0,0
78472,SPEAKER_01,9,,,,0,0,0
78472,SPEAKER_00,10,,,,0,0,0
78472,SPEAKER_01,10,,,,0,0,0
78472,SPEAKER_00,11,,,,0,0,0
78472,SPEAKER_01,11,,,,0,0,0
78472,SPEAKER_00,12,,,,0,0,0
78472,SPEAKER_01,12,,,,0,0,0
78472,SPEAKER_00,13,,,,0,0,0
78472,SPEAKER_01,13,,,,0,0,0
78472,SPEAKER_00,14,,,,0,0,0
78472,SPEAKER_01,14,,,,0,0,0
78472,SPEAKER_00,15,,,,0,0,0
78472,SPEAKER_01,15,,,,0,0,0
78473,SPEAKER_00,-15,,,,0,0,0
78473,SPEAKER_01,-15,,,,0,0,0
78473,SPEAKER_00,-14,,,,0,0,0
78473,SPEAKER_01,-14,,,,0,0,0
78473,SPEAKER_00,-13,,,,0,0,0
78473,SPEAKER_01,-13,,,,0,0,0
78473,SPEAKER_00,-12,,,,0,0,0
78473,SPEAKER_01,-12,,,,0,0,0
78473,SPEAKER_00,-11,,,,0,0,0
78473,SPEAKER_01,-11,,,,0,0,0
78473,SPEAKER_00,-10,,,,0,0,0
78473,SPEAKER_01,-10,,,,0,0,0
78473,SPEAKER_00,-9,,,,0,0,0
78473,SPEAKER_01,-9,,,,0,0,0
78473,SPEAKER_00,-8,,,,0,0,0
78473,SPEAKER_01,-8,,,,0,0,0
78473,SPEAKER_00,-7,,,,0,0,0
78473,SPEAKER_01,-7,,,,0,0,0
78473,SPEAKER_00,-6,,,,0,0,0
78473,SPEAKER_01,-6,,,,0,0,0
78473,SPEAKER_00,-5,,,,0,0,0
78473,SPEAKER_01,-5,,,,0,0,0
78473,SPEAKER_00,-4,,,,0,0,0
78473,SPEAKER_01,-4,,,,0,0,0
78473,SPEAKER_00,-3,,,,0,0,0
78473,SPEAKER_01,-3,,,,0,0,0
78473,SPEAKER_00,-2,,,,0,0,0
78473,SPEAKER_01,-2,,,,0,0,0
78473,SPEAKER_00,-1,,,,0,0,0
78473,SPEAKER_01,-1,,,,0,0,0
78473,SPEAKER_00,0,,,,0,0,0
78473,SPEAKER_01,0,,,,0,0,0
78473,SPEAKER_00,1,,,,0,0,0
78473,SPEAKER_01,1,,,,0,0,0
78473,SPEAKER_00,2,,,,0,0,0
78473,SPEAKER_01,2,,,,0,0,0
78473,SPEAKER_00,3,,,,0,0,0
78473,SPEAKER_01,3,,,,0,0,0
78473,SPEAKER_00,4,,,,0,0,0
78473,SPEAKER_01,4,,,,0,0,0
78473,SPEAKER_00,5,,,,0,0,0
78473,SPEAKER_01,5,,,,0,0,0
78473,SPEAKER_00,6,,,,0,0,0
78473,SPEAKER_01,6,,,,0,0,0
78473,SPEAKER_00,7,,,,0,0,0
78473,SPEAKER_01,7,,,,0,0,0
78473,SPEAKER_00,8,,,,0,0,0
78473,SPEAKER_01,8,,,,0,0,0
78473,SPEAKER_00,9,,,,0,0,0
78473,SPEAKER_01,9,,,,0,0,0
78473,SPEAKER_00,10,,,,0,0,0
78473,SPEAKER_01,10,,,,0,0,0
78473,SPEAKER_00,11,,,,0,0,0
78473,SPEAKER_01,11,,,,0,0,0
78473,SPEAKER_00,12,,,,0,0,0
78473,SPEAKER_01,12,,,,0,0,0
78473,SPEAKER_00,13,,,,0,0,0
78473,SPEAKER_01,13,,,,0,0,0
78473,SPEAKER_00,14,,,,0,0,0
78473,SPEAKER_01,14,,,,0,0,0
78473,SPEAKER_00,15,,,,0,0,0
78473,SPEAKER_01,15,,,,0,0,0
78480,SPEAKER_00,-15,,,,0,0,0
78480,SPEAKER_01,-15,,,,0,0,0
78480,SPEAKER_00,-14,,,,0,0,0
78480,SPEAKER_01,-14,,,,0,0,0
78480,SPEAKER_00,-13,,,,0,0,0
78480,SPEAKER_01,-13,,,,0,0,0
78480,SPEAKER_00,-12,,,,0,0,0
78480,SPEAKER_01,-12,,,,0,0,0
78480,SPEAKER_00,-11,,,,0,0,0
78480,SPEAKER_01,-11,,,,0,0,0
78480,SPEAKER_00,-10,,,,0,0,0
78480,SPEAKER_01,-10,,,,0,0,0
78480,SPEAKER_00,-9,,,,0,0,0
78480,SPEAKER_01,-9,,,,0,0,0
78480,SPEAKER_00,-8,,,,0,0,0
78480,SPEAKER_01,-8,,,,0,0,0
78480,SPEAKER_00,-7,,,,0,0,0
78480,SPEAKER_01,-7,,,,0,0,0
78480,SPEAKER_00,-6,,,,0,0,0
78480,SPEAKER_01,-6,,,,0,0,0
78480,SPEAKER_00,-5,,,,0,0,0
78480,SPEAKER_01,-5,,,,0,0,0
78480,SPEAKER_00,-4,,,,0,0,0
78480,SPEAKER_01,-4,,,,0,0,0
78480,SPEAKER_00,-3,,,,0,0,0
78480,SPEAKER_01,-3,,,,0,0,0
78480,SPEAKER_00,-2,,,,0,0,0
78480,SPEAKER_01,-2,,,,0,0,0
78480,SPEAKER_00,-1,,,,0,0,0
78480,SPEAKER_01,-1,,,,0,0,0
78480,SPEAKER_00,0,,,,0,0,0
78480,SPEAKER_01,0,,,,0,0,0
78480,SPEAKER_00,1,,,,0,0,0
78480,SPEAKER_01,1,,,,0,0,0
78480,SPEAKER_00,2,,,,0,0,0
78480,SPEAKER_01,2,,,,0,0,0
78480,SPEAKER_00,3,,,,0,0,0
78480,SPEAKER_01,3,,,,0,0,0
78480,SPEAKER_00,4,,,,0,0,0
78480,SPEAKER_01,4,,,,0,0,0
78480,SPEAKER_00,5,,,,0,0,0
78480,SPEAKER_01,5,,,,0,0,0
78480,SPEAKER_00,6,,,,0,0,0
78480,SPEAKER_01,6,,,,0,0,0
78480,SPEAKER_00,7,,,,0,0,0
78480,SPEAKER_01,7,,,,0,0,0
78480,SPEAKER_00,8,,,,0,0,0
78480,SPEAKER_01,8,,,,0,0,0
78480,SPEAKER_00,9,,,,0,0,0
78480,SPEAKER_01,9,,,,0,0,0
78480,SPEAKER_00,10,,,,0,0,0
78480,SPEAKER_01,10,,,,0,0,0
78480,SPEAKER_00,11,,,,0,0,0
78480,SPEAKER_01,11,,,,0,0,0
78480,SPEAKER_00,12,,,,0,0,0
78480,SPEAKER_01,12,,,,0,0,0
78480,SPEAKER_00,13,,,,0,0,0
78480,SPEAKER_01,13,,,,0,0,0
78480,SPEAKER_00,14,,,,0,0,0
78480,SPEAKER_01,14,,,,0,0,0
78480,SPEAKER_00,15,,,,0,0,0
78480,SPEAKER_01,15,,,,0,0,0
79345,SPEAKER_00,-15,,,,0,0,0
79345,SPEAKER_01,-15,,,,0,0,0
79345,SPEAKER_00,-14,,,,0,0,0
79345,SPEAKER_01,-14,,,,0,0,0
79345,SPEAKER_00,-13,,,,0,0,0
79345,SPEAKER_01,-13,,,,0,0,0
79345,SPEAKER_00,-12,,,,0,0,0
79345,SPEAKER_01,-12,,,,0,0,0
79345,SPEAKER_00,-11,,,,0,0,0
79345,SPEAKER_01,-11,,,,0,0,0
79345,SPEAKER_00,-10,,,,0,0,0
79345,SPEAKER_01,-10,,,,0,0,0
79345,SPEAKER_00,-9,,,,0,0,0
79345,SPEAKER_01,-9,,,,0,0,0
79345,SPEAKER_00,-8,,,,0,0,0
79345,SPEAKER_01,-8,,,,0,0,0
79345,SPEAKER_00,-7,,,,0,0,0
79345,SPEAKER_01,-7,,,,0,0,0
79345,SPEAKER_00,-6,,,,0,0,0
79345,SPEAKER_01,-6,,,,0,0,0
79345,SPEAKER_00,-5,,,,0,0,0
79345,SPEAKER_01,-5,,,,0,0,0
79345,SPEAKER_00,-4,,,,0,0,0
79345,SPEAKER_01,-4,,,,0,0,0
79345,SPEAKER_00,-3,,,,0,0,0
79345,SPEAKER_01,-3,,,,0,0,0
79345,SPEAKER_00,-2,,,,0,0,0
79345,SPEAKER_01,-2,,,,0,0,0
79345,SPEAKER_00,-1,,,,0,0,0
79345,SPEAKER_01,-1,,,,0,0,0
79345,SPEAKER_00,0,,,,0,0,0
79345,SPEAKER_01,0,,,,0,0,0
79345,SPEAKER_00,1,,,,0,0,0
79345,SPEAKER_01,1,,,,0,0,0
79345,SPEAKER_00,2,,,,0,0,0
79345,SPEAKER_01,2,,,,0,0,0
79345,SPEAKER_00,3,,,,0,0,0
79345,SPEAKER_01,3,,,,0,0,0
79345,SPEAKER_00,4,,,,0,0,0
79345,SPEAKER_01,4,,,,0,0,0
79345,SPEAKER_00,5,,,,0,0,0
79345,SPEAKER_01,5,,,,0,0,0
79345,SPEAKER_00,6,,,,0,0,0
79345,SPEAKER_01,6,,,,0,0,0
79345,SPEAKER_00,7,,,,0,0,0
79345,SPEAKER_01,7,,,,0,0,0
79345,SPEAKER_00,8,,,,0,0,0
79345,SPEAKER_01,8,,,,0,0,0
79345,SPEAKER_00,9,,,,0,0,0
79345,SPEAKER_01,9,,,,0,0,0
79345,SPEAKER_00,10,,,,0,0,0
79345,SPEAKER_01,10,,,,0,0,0
79345,SPEAKER_00,11,,,,0,0,0
79345,SPEAKER_01,11,,,,0,0,0
79345,SPEAKER_00,12,,,,0,0,0
79345,SPEAKER_01,12,,,,0,0,0
79345,SPEAKER_00,13,,,,0,0,0
79345,SPEAKER_01,13,,,,0,0,0
79345,SPEAKER_00,14,,,,0,0,0
79345,SPEAKER_01,14,,,,0,0,0
79345,SPEAKER_00,15,,,,0,0,0
79345,SPEAKER_01,15,,,,0,0,0
79350,SPEAKER_00,-15,,,,0,0,0
79350,SPEAKER_01,-15,,,,0,0,0
79350,SPEAKER_00,-14,,,,0,0,0
79350,SPEAKER_01,-14,,,,0,0,0
79350,SPEAKER_00,-13,,,,0,0,0
79350,SPEAKER_01,-13,,,,0,0,0
79350,SPEAKER_00,-12,,,,0,0,0
79350,SPEAKER_01,-12,,,,0,0,0
79350,SPEAKER_00,-11,,,,0,0,0
79350,SPEAKER_01,-11,,,,0,0,0
79350,SPEAKER_00,-10,,,,0,0,0
79350,SPEAKER_01,-10,,,,0,0,0
79350,SPEAKER_00,-9,,,,0,0,0
79350,SPEAKER_01,-9,,,,0,0,0
79350,SPEAKER_00,-8,,,,0,0,0
79350,SPEAKER_01,-8,,,,0,0,0
79350,SPEAKER_00,-7,,,,0,0,0
79350,SPEAKER_01,-7,,,,0,0,0
79350,SPEAKER_00,-6,,,,0,0,0
79350,SPEAKER_01,-6,,,,0,0,0
79350,SPEAKER_00,-5,,,,0,0,0
79350,SPEAKER_01,-5,,,,0,0,0
79350,SPEAKER_00,-4,,,,0,0,0
79350,SPEAKER_01,-4,,,,0,0,0
79350,SPEAKER_00,-3,,,,0,0,0
79350,SPEAKER_01,-3,,,,0,0,0
79350,SPEAKER_00,-2,,,,0,0,0
79350,SPEAKER_01,-2,,,,0,0,0
79350,SPEAKER_00,-1,0.11894989887368441,0.9242959294943159,0.377433607464956,0,0,0
79350,SPEAKER_01,-1,0.283075205598717,0.9996748584641865,0.377433607464956,0,0,0
79350,SPEAKER_00,0,,,,0,0,0
79350,SPEAKER_01,0,,,,0,0,0
79350,SPEAKER_00,1,0.2703779173162796,0.9996748584641865,0.377433607464956,0,0,0
79350,SPEAKER_01,1,0.69951642341878,0.9996748584641865,0.69951642341878,0,0,0
79350,SPEAKER_00,2,,,,0,0,0
79350,SPEAKER_01,2,,,,0,0,0
79350,SPEAKER_00,3,,,,0,0,0
79350,SPEAKER_01,3,,,,0,0,0
79350,SPEAKER_00,4,,,,0,0,0
79350,SPEAKER_01,4,,,,0,0,0
79350,SPEAKER_00,5,,,,0,0,0
79350,SPEAKER_01,5,,,,0,0,0
79350,SPEAKER_00,6,,,,0,0,0
79350,SPEAKER_01,6,,,,0,0,0
79350,SPEAKER_00,7,,,,0,0,0
79350,SPEAKER_01,7,,,,0,0,0
79350,SPEAKER_00,8,,,,0,0,0
79350,SPEAKER_01,8,,,,0,0,0
79350,SPEAKER_00,9,,,,0,0,0
79350,SPEAKER_01,9,,,,0,0,0
79350,SPEAKER_00,10,,,,0,0,0
79350,SPEAKER_01,10,,,,0,0,0
79350,SPEAKER_00,11,,,,0,0,0
79350,SPEAKER_01,11,,,,0,0,0
79350,SPEAKER_00,12,,,,0,0,0
79350,SPEAKER_01,12,,,,0,0,0
79350,SPEAKER_00,13,,,,0,0,0
79350,SPEAKER_01,13,,,,0,0,0
79350,SPEAKER_00,14,,,,0,0,0
79350,SPEAKER_01,14,,,,0,0,0
79350,SPEAKER_00,15,,,,0,0,0
79350,SPEAKER_01,15,,,,0,0,0
79402,SPEAKER_00,-15,,,,0,0,0
79402,SPEAKER_01,-15,,,,0,0,0
79402,SPEAKER_00,-14,,,,0,0,0
79402,SPEAKER_01,-14,,,,0,0,0
79402,SPEAKER_00,-13,,,,0,0,0
79402,SPEAKER_01,-13,,,,0,0,0
79402,SPEAKER_00,-12,,,,0,0,0
79402,SPEAKER_01,-12,,,,0,0,0
79402,SPEAKER_00,-11,,,,0,0,0
79402,SPEAKER_01,-11,,,,0,0,0
79402,SPEAKER_00,-10,,,,0,0,0
79402,SPEAKER_01,-10,,,,0,0,0
79402,SPEAKER_00,-9,,,,0,0,0
79402,SPEAKER_01,-9,,,,0,0,0
79402,SPEAKER_00,-8,,,,0,0,0
79402,SPEAKER_01,-8,,,,0,0,0
79402,SPEAKER_00,-7,,,,0,0,0
79402,SPEAKER_01,-7,,,,0,0,0
79402,SPEAKER_00,-6,,,,0,0,0
79402,SPEAKER_01,-6,,,,0,0,0
79402,SPEAKER_00,-5,,,,0,0,0
79402,SPEAKER_01,-5,,,,0,0,0
79402,SPEAKER_00,-4,,,,0,0,0
79402,SPEAKER_01,-4,,,,0,0,0
79402,SPEAKER_00,-3,,,,0,0,0
79402,SPEAKER_01,-3,,,,0,0,0
79402,SPEAKER_00,-2,,,,0,0,0
79402,SPEAKER_01,-2,,,,0,0,0
79402,SPEAKER_00,-1,,,,0,0,0
79402,SPEAKER_01,-1,,,,0,0,0
79402,SPEAKER_00,0,,,,0,0,0
79402,SPEAKER_01,0,,,,0,0,0
79402,SPEAKER_00,1,,,,0,0,0
79402,SPEAKER_01,1,,,,0,0,0
79402,SPEAKER_00,2,,,,0,0,0
79402,SPEAKER_01,2,,,,0,0,0
79402,SPEAKER_00,3,,,,0,0,0
79402,SPEAKER_01,3,,,,0,0,0
79402,SPEAKER_00,4,,,,0,0,0
79402,SPEAKER_01,4,,,,0,0,0
79402,SPEAKER_00,5,,,,0,0,0
79402,SPEAKER_01,5,,,,0,0,0
79402,SPEAKER_00,6,,,,0,0,0
79402,SPEAKER_01,6,,,,0,0,0
79402,SPEAKER_00,7,,,,0,0,0
79402,SPEAKER_01,7,,,,0,0,0
79402,SPEAKER_00,8,,,,0,0,0
79402,SPEAKER_01,8,,,,0,0,0
79402,SPEAKER_00,9,,,,0,0,0
79402,SPEAKER_01,9,,,,0,0,0
79402,SPEAKER_00,10,,,,0,0,0
79402,SPEAKER_01,10,,,,0,0,0
79402,SPEAKER_00,11,,,,0,0,0
79402,SPEAKER_01,11,,,,0,0,0
79402,SPEAKER_00,12,,,,0,0,0
79402,SPEAKER_01,12,,,,0,0,0
79402,SPEAKER_00,13,,,,0,0,0
79402,SPEAKER_01,13,,,,0,0,0
79402,SPEAKER_00,14,,,,0,0,0
79402,SPEAKER_01,14,,,,0,0,0
79402,SPEAKER_00,15,,,,0,0,0
79402,SPEAKER_01,15,,,,0,0,0
79403,SPEAKER_00,-15,,,,0,0,0
79403,SPEAKER_01,-15,,,,0,0,0
79403,SPEAKER_00,-14,,,,0,0,0
79403,SPEAKER_01,-14,,,,0,0,0
79403,SPEAKER_00,-13,,,,0,0,0
79403,SPEAKER_01,-13,,,,0,0,0
79403,SPEAKER_00,-12,,,,0,0,0
79403,SPEAKER_01,-12,,,,0,0,0
79403,SPEAKER_00,-11,,,,0,0,0
79403,SPEAKER_01,-11,,,,0,0,0
79403,SPEAKER_00,-10,,,,0,0,0
79403,SPEAKER_01,-10,,,,0,0,0
79403,SPEAKER_00,-9,,,,0,0,0
79403,SPEAKER_01,-9,,,,0,0,0
79403,SPEAKER_00,-8,,,,0,0,0
79403,SPEAKER_01,-8,,,,0,0,0
79403,SPEAKER_00,-7,,,,0,0,0
79403,SPEAKER_01,-7,,,,0,0,0
79403,SPEAKER_00,-6,,,,0,0,0
79403,SPEAKER_01,-6,,,,0,0,0
79403,SPEAKER_00,-5,,,,0,0,0
79403,SPEAKER_01,-5,,,,0,0,0
79403,SPEAKER_00,-4,,,,0,0,0
79403,SPEAKER_01,-4,,,,0,0,0
79403,SPEAKER_00,-3,,,,0,0,0
79403,SPEAKER_01,-3,,,,0,0,0
79403,SPEAKER_00,-2,,,,0,0,0
79403,SPEAKER_01,-2,,,,0,0,0
79403,SPEAKER_00,-1,,,,0,0,0
79403,SPEAKER_01,-1,,,,0,0,0
79403,SPEAKER_00,0,,,,0,0,0
79403,SPEAKER_01,0,,,,0,0,0
79403,SPEAKER_00,1,,,,0,0,0
79403,SPEAKER_01,1,,,,0,0,0
79403,SPEAKER_00,2,,,,0,0,0
79403,SPEAKER_01,2,,,,0,0,0
79403,SPEAKER_00,3,,,,0,0,0
79403,SPEAKER_01,3,,,,0,0,0
79403,SPEAKER_00,4,,,,0,0,0
79403,SPEAKER_01,4,,,,0,0,0
79403,SPEAKER_00,5,,,,0,0,0
79403,SPEAKER_01,5,,,,0,0,0
79403,SPEAKER_00,6,,,,0,0,0
79403,SPEAKER_01,6,,,,0,0,0
79403,SPEAKER_00,7,,,,0,0,0
79403,SPEAKER_01,7,,,,0,0,0
79403,SPEAKER_00,8,,,,0,0,0
79403,SPEAKER_01,8,,,,0,0,0
79403,SPEAKER_00,9,,,,0,0,0
79403,SPEAKER_01,9,,,,0,0,0
79403,SPEAKER_00,10,,,,0,0,0
79403,SPEAKER_01,10,,,,0,0,0
79403,SPEAKER_00,11,,,,0,0,0
79403,SPEAKER_01,11,,,,0,0,0
79403,SPEAKER_00,12,,,,0,0,0
79403,SPEAKER_01,12,,,,0,0,0
79403,SPEAKER_00,13,,,,0,0,0
79403,SPEAKER_01,13,,,,0,0,0
79403,SPEAKER_00,14,,,,0,0,0
79403,SPEAKER_01,14,,,,0,0,0
79403,SPEAKER_00,15,,,,0,0,0
79403,SPEAKER_01,15,,,,0,0,0
79404,SPEAKER_00,-15,,,,0,0,0
79404,SPEAKER_01,-15,,,,0,0,0
79404,SPEAKER_00,-14,,,,0,0,0
79404,SPEAKER_01,-14,,,,0,0,0
79404,SPEAKER_00,-13,,,,0,0,0
79404,SPEAKER_01,-13,,,,0,0,0
79404,SPEAKER_00,-12,,,,0,0,0
79404,SPEAKER_01,-12,,,,0,0,0
79404,SPEAKER_00,-11,,,,0,0,0
79404,SPEAKER_01,-11,,,,0,0,0
79404,SPEAKER_00,-10,,,,0,0,0
79404,SPEAKER_01,-10,,,,0,0,0
79404,SPEAKER_00,-9,,,,0,0,0
79404,SPEAKER_01,-9,,,,0,0,0
79404,SPEAKER_00,-8,,,,0,0,0
79404,SPEAKER_01,-8,,,,0,0,0
79404,SPEAKER_00,-7,,,,0,0,0
79404,SPEAKER_01,-7,,,,0,0,0
79404,SPEAKER_00,-6,,,,0,0,0
79404,SPEAKER_01,-6,,,,0,0,0
79404,SPEAKER_00,-5,,,,0,0,0
79404,SPEAKER_01,-5,,,,0,0,0
79404,SPEAKER_00,-4,,,,0,0,0
79404,SPEAKER_01,-4,,,,0,0,0
79404,SPEAKER_00,-3,,,,0,0,0
79404,SPEAKER_01,-3,,,,0,0,0
79404,SPEAKER_00,-2,,,,0,0,0
79404,SPEAKER_01,-2,,,,0,0,0
79404,SPEAKER_00,-1,,,,0,0,0
79404,SPEAKER_01,-1,,,,0,0,0
79404,SPEAKER_00,0,,,,0,0,0
79404,SPEAKER_01,0,,,,0,0,0
79404,SPEAKER_00,1,,,,0,0,0
79404,SPEAKER_01,1,,,,0,0,0
79404,SPEAKER_00,2,,,,0,0,0
79404,SPEAKER_01,2,,,,0,0,0
79404,SPEAKER_00,3,,,,0,0,0
79404,SPEAKER_01,3,,,,0,0,0
79404,SPEAKER_00,4,,,,0,0,0
79404,SPEAKER_01,4,,,,0,0,0
79404,SPEAKER_00,5,,,,0,0,0
79404,SPEAKER_01,5,,,,0,0,0
79404,SPEAKER_00,6,,,,0,0,0
79404,SPEAKER_01,6,,,,0,0,0
79404,SPEAKER_00,7,,,,0,0,0
79404,SPEAKER_01,7,,,,0,0,0
79404,SPEAKER_00,8,,,,0,0,0
79404,SPEAKER_01,8,,,,0,0,0
79404,SPEAKER_00,9,,,,0,0,0
79404,SPEAKER_01,9,,,,0,0,0
79404,SPEAKER_00,10,,,,0,0,0
79404,SPEAKER_01,10,,,,0,0,0
79404,SPEAKER_00,11,,,,0,0,0
79404,SPEAKER_01,11,,,,0,0,0
79404,SPEAKER_00,12,,,,0,0,0
79404,SPEAKER_01,12,,,,0,0,0
79404,SPEAKER_00,13,,,,0,0,0
79404,SPEAKER_01,13,,,,0,0,0
79404,SPEAKER_00,14,,,,0,0,0
79404,SPEAKER_01,14,,,,0,0,0
79404,SPEAKER_00,15,,,,0,0,0
79404,SPEAKER_01,15,,,,0,0,0
79406,SPEAKER_00,-15,,,,0,0,0
79406,SPEAKER_01,-15,,,,0,0,0
79406,SPEAKER_00,-14,,,,0,0,0
79406,SPEAKER_01,-14,,,,0,0,0
79406,SPEAKER_00,-13,,,,0,0,0
79406,SPEAKER_01,-13,,,,0,0,0
79406,SPEAKER_00,-12,,,,0,0,0
79406,SPEAKER_01,-12,,,,0,0,0
79406,SPEAKER_00,-11,,,,0,0,0
79406,SPEAKER_01,-11,,,,0,0,0
79406,SPEAKER_00,-10,,,,0,0,0
79406,SPEAKER_01,-10,,,,0,0,0
79406,SPEAKER_00,-9,,,,0,0,0
79406,SPEAKER_01,-9,,,,0,0,0
79406,SPEAKER_00,-8,,,,0,0,0
79406,SPEAKER_01,-8,,,,0,0,0
79406,SPEAKER_00,-7,,,,0,0,0
79406,SPEAKER_01,-7,,,,0,0,0
79406,SPEAKER_00,-6,,,,0,0,0
79406,SPEAKER_01,-6,,,,0,0,0
79406,SPEAKER_00,-5,,,,0,0,0
79406,SPEAKER_01,-5,,,,0,0,0
79406,SPEAKER_00,-4,,,,0,0,0
79406,SPEAKER_01,-4,,,,0,0,0
79406,SPEAKER_00,-3,,,,0,0,0
79406,SPEAKER_01,-3,,,,0,0,0
79406,SPEAKER_00,-2,,,,0,0,0
79406,SPEAKER_01,-2,,,,0,0,0
