episode,n_rows,n_testable,n_missing,min_p,min_q_global,min_q_episode,mean_p,median_p,n_sig_raw,n_sig_fdr_global,n_sig_fdr_episode,sig_raw_rate,sig_fdr_global_rate,sig_fdr_episode_rate,n_speakers,n_sig_speakers_raw,n_sig_speakers_fdr_global,n_sig_speakers_fdr_episode,robust_raw,robust_fdr_global,robust_fdr_episode
74509,62,6,56,0.05909931722090955,0.8400887326818968,0.3545959033254573,0.5589159349281893,0.703508986235127,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
74543,62,4,58,0.792380735107437,0.9996748584641865,0.9788252169649174,0.9044633518046767,0.9233237275731762,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
74544,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
74545,62,4,58,0.31781421729468357,0.9996748584641865,0.7042674493449795,0.5168282844080149,0.5226157354961982,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
74552,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
74623,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
74627,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
74999,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75096,62,8,54,0.12132075912883476,0.9242959294943159,0.6544072277295728,0.4557606482154141,0.4695355358054926,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
75109,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75115,62,5,57,0.21636489233762618,0.9996748584641865,0.3935832212990629,0.2860229634080488,0.23614993277943777,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
75130,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75175,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75283,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75284,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75286,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75306,62,28,34,0.11101981142545289,0.9242959294943159,0.8879362103678735,0.5579557979154836,0.5230266830674215,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
75312,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75446,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75536,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75648,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75649,62,4,58,0.11995188718438574,0.9242959294943159,0.47980754873754294,0.5795180741681524,0.6405576081758753,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
75670,62,4,58,0.7584875379755904,0.9996748584641865,0.8505852484430103,0.7972987112740935,0.7900610293388866,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
75678,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
75960,62,4,58,0.3819380504100574,0.9996748584641865,0.871464367465478,0.6905025574480443,0.7543039059583211,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
76012,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
76066,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
76122,62,4,58,0.6343041662214073,0.9996748584641865,0.7622626554391114,0.7122727709915229,0.7262621311527864,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
76309,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
76310,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
76336,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
76906,62,4,58,0.18235724684815788,0.9799310501525057,0.7294289873926315,0.6245580444770066,0.670232894623599,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
76922,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
76927,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
76952,62,24,38,0.08397207329822193,0.895929541270744,0.769661436133937,0.47216263450330304,0.4551925572360144,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
77131,62,4,58,0.16017363795783873,0.9603356885843265,0.3924459764229852,0.46375918196893395,0.43309647203532353,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
77352,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77398,62,8,54,0.12975067370005217,0.9339811425822719,0.5994443297204339,0.4418984741827111,0.5236879989421942,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
77407,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77425,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77457,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77697,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77711,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77714,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77735,62,4,58,0.39471229587329665,0.9996748584641865,0.8386868054858292,0.6247760188703245,0.6328524870610861,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
77753,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77837,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77879,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77886,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77933,62,8,54,0.20961822566172278,0.9996748584641865,0.7861748268155194,0.6535132892998778,0.7922214315690159,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
77937,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
77997,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78000,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78026,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78052,62,8,54,0.06577630624247968,0.8608654500387232,0.5262104499398375,0.5608574945432514,0.6134061035428713,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
78079,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78084,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78108,62,4,58,0.6208102788449127,0.9996748584641865,0.8592424026889071,0.7111263472216596,0.6822263536764092,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
78358,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78466,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78468,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78469,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78470,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78472,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78473,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
78480,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
79345,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
79350,62,4,58,0.11894989887368441,0.9242959294943159,0.377433607464956,0.34297986130186525,0.2767265614574983,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
79402,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
79403,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
79404,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
79406,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
79420,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
79421,62,8,54,0.1916931485564964,0.9896336592382386,0.7468583228714974,0.4978899985700535,0.4248682062515328,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
79424,62,10,52,0.33370744933557395,0.9996748584641865,0.9254291876085746,0.6276622420599073,0.5145576790304426,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80067,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80072,62,4,58,0.4050590898588545,0.9996748584641865,0.9353881260569998,0.671406220760009,0.6725888335620909,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80096,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80100,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80106,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80107,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80188,62,4,58,0.4799890787287128,0.9996748584641865,0.9592078552858178,0.7658450091785162,0.8120915513497671,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80191,62,4,58,0.08935378457508841,0.8999834959883092,0.35741513830035365,0.6469931340580188,0.7698901828276876,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80192,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80194,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80200,62,4,58,0.1028958353822677,0.914497836886541,0.4115833415290708,0.6089622412290305,0.6829205537529872,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80201,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80222,62,8,54,0.12637572309321146,0.9251352116673238,0.9795769373365215,0.6794266873218224,0.7849433226887907,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80225,62,12,50,0.2257498390960732,0.9996748584641865,0.8760275345254447,0.5718123382496704,0.6015531517658699,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80232,62,8,54,0.22002324574142232,0.9996748584641865,0.6999035102957032,0.4828637448118682,0.4388578272477232,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80235,62,8,54,0.20874498460778362,0.9996748584641865,0.9884506190399479,0.6176548490884997,0.6769363132946715,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80245,62,4,58,0.17023422236866353,0.9717044234786737,0.6809368894746541,0.5531460969405481,0.5351121444762679,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
80342,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80563,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
80566,62,4,58,0.1111316284844745,0.9242959294943159,0.444526513937898,0.5339011816899213,0.5405165887970136,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
81110,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81112,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81114,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81164,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81250,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81274,62,12,50,0.13141938999903993,0.9342805866947371,0.7376713987587621,0.49157351788903675,0.5270168956484497,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
81295,62,12,50,0.21446643674610705,0.9996748584641865,0.8793375025353919,0.5902902589778204,0.5464001540072239,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
81301,62,8,54,0.4937519951431005,0.9996748584641865,0.9891012370856411,0.8646834044568489,0.9140343022629834,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
81309,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81311,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81397,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81458,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
81540,62,4,58,0.08229871215984588,0.8936181286193211,0.23998019453932987,0.4688612674919978,0.4048257388992545,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
81541,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82278,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82285,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82290,62,4,58,0.6522242095414136,0.9996748584641865,0.9762571703206727,0.8452587895929968,0.8762768892549504,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
82292,62,4,58,0.657688762630605,0.9996748584641865,0.8800214509157189,0.7464976983100252,0.7241402898468884,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
82324,62,12,50,0.19418703871043125,0.9935427532059442,0.9587719728963379,0.6558058780182869,0.6872768102321466,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
82327,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82330,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82376,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82466,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82732,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82737,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82741,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
82962,62,4,58,0.18101251256946616,0.9799310501525057,0.7240500502778646,0.5018147153819815,0.5492051629255532,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
83149,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83319,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83459,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83466,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83475,62,8,54,0.17494284348656647,0.9786646688372617,0.8829777328670644,0.5599396717593352,0.5686755795123135,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
83773,62,8,54,0.14220323953661002,0.9543140832957471,0.8853163044444938,0.6012979777400989,0.7296419958792584,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
83803,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83806,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83811,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83897,62,4,58,0.3249256657226439,0.9996748584641865,0.7741543681822854,0.5988997513411384,0.6482594857298121,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
83966,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83973,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
83988,62,4,58,0.11609879935444851,0.9242959294943159,0.2568811891243148,0.26980921056153623,0.17210412702641809,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
84062,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
84070,62,4,58,0.11093545547704883,0.9242959294943159,0.24998022850793725,0.3414394737663325,0.16068319786620158,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
84112,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
84158,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
84432,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
84434,62,2,60,0.6989320284771989,0.9996748584641865,0.8000111994808415,0.7494716139790203,0.7494716139790203,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
84486,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
84581,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
84781,62,2,60,0.597702573654166,0.9996748584641865,0.9047568049248566,0.7512296892895113,0.7512296892895113,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
84782,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
84869,62,4,58,0.3256501491566245,0.9996748584641865,0.8357185244162577,0.6107756808739881,0.6408670249615351,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
84870,62,4,58,0.16978749444586302,0.9716101419153131,0.6128138097554258,0.47238528194697377,0.5534699117933032,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
84914,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
85782,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
85969,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
85977,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
85987,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86224,62,18,44,0.13182368653653445,0.9342805866947371,0.7823449762994974,0.4858628537970879,0.48441280738133463,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86284,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86305,62,4,58,0.3063178223317813,0.9996748584641865,0.8760468578953237,0.6430912512776754,0.6519633295229439,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86343,62,8,54,0.5035818799012223,0.9996748584641865,0.9588286744227236,0.7171945865790734,0.7075818406887993,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86345,62,4,58,0.0781674569269538,0.8741537466113289,0.3126698277078152,0.4428085295264165,0.4325445946183703,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86347,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86462,62,4,58,0.47980401786994037,0.9996748584641865,0.8026528714682123,0.6558746161662565,0.6705207876634367,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86518,62,2,60,0.2548601518577995,0.9996748584641865,0.27192512059721907,0.2633926362275093,0.2633926362275093,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86522,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86523,62,4,58,0.8141941435097579,0.9996748584641865,0.9184991540167783,0.885058720524134,0.903770792285,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86524,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86525,62,4,58,0.21029815273981356,0.9996748584641865,0.7003313424764511,0.5101326495266502,0.564950551445168,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86527,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86533,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86534,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86554,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86561,62,18,44,0.06213042031167816,0.8472605973535842,0.6427069616728415,0.5537661981802418,0.598353982372912,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
86573,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86723,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86974,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86978,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86987,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86991,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
86993,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87019,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87078,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87085,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87096,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87309,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87325,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87338,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87339,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87347,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
87352,62,26,36,0.06949242243064095,0.8662813681909285,0.799303712081986,0.5183164217105355,0.5153497085542592,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
87370,62,4,58,0.13572728780878132,0.9350848623789803,0.5429091512351253,0.48203732016850326,0.46528953448033583,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
87763,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
88074,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
88121,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
88122,62,6,56,0.11461632806261574,0.9242959294943159,0.6317725970154702,0.4346461928937278,0.4690051379739055,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
88454,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
88455,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
88974,62,8,54,0.17528530208859316,0.9786646688372617,0.878302633728837,0.5655533254819628,0.6131525410556291,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
89031,62,2,60,0.18194401364834722,0.9799310501525057,0.36388802729669445,0.288420754417376,0.288420754417376,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
89100,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
89113,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
89132,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
89294,62,20,42,0.12382593714976373,0.92490820671677,0.901910573159854,0.6640923481872465,0.7076421013332559,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
89343,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
89358,62,16,46,0.05194763042186614,0.8307209924385167,0.5093627948450167,0.5203598007699372,0.532169719472567,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
89416,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
89421,62,6,56,0.1854048484487309,0.9804321867576519,0.9446552112087415,0.6662799147939986,0.726022891278673,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
90103,62,4,58,0.18131732513417118,0.9799310501525057,0.37465670016482777,0.31260552234524225,0.23827437835803358,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
90130,62,4,58,0.3611778951479902,0.9996748584641865,0.9021086137210667,0.6569352455359875,0.6822272366374467,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
90142,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90147,62,4,58,0.2229244200667751,0.9996748584641865,0.5690441683182894,0.40463981520000825,0.41329533620748415,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
90148,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90361,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90371,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90542,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90578,62,4,58,0.4870491530538209,0.9996748584641865,0.8858379578516798,0.655531878879993,0.6246202023072356,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
90613,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90618,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90703,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90706,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90746,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90822,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90823,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90825,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90831,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90854,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
90894,62,4,58,0.35788073433311246,0.9996748584641865,0.7617350470664356,0.6190097320885533,0.6782115734773326,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
91035,62,4,58,0.08135364122739391,0.8914736276230173,0.1871103412018808,0.25334951791076665,0.15096578147978243,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
91072,62,8,54,0.10630225690506234,0.9202900252376912,0.33337059740152886,0.4573096076663618,0.4072626784109711,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
91076,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91092,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91195,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91202,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91237,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91238,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91240,62,4,58,0.16196662729734865,0.9603356885843265,0.6478665091893946,0.6729839463964105,0.822885811053274,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
91277,62,8,54,0.07193100582258927,0.8662813681909285,0.5750711329054878,0.48989549431569057,0.4931896581356013,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
91562,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91644,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91645,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91671,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91889,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91894,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
91984,62,20,42,0.10015310996883613,0.9099239467445133,0.5483924876715542,0.45201126593729934,0.44538841747152746,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
92287,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92307,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92309,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92312,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92346,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92453,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92599,62,2,60,0.49007121765206196,0.9996748584641865,0.7369512590699276,0.6135112383609949,0.6135112383609949,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
92617,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92648,62,10,52,0.14520625785788663,0.9543140832957471,0.8494316210756631,0.5895405154460696,0.5849082092078988,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
92833,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92845,62,24,38,0.2677873532983554,0.9996748584641865,0.9716339374897032,0.6154063646817299,0.5830389126543075,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
92912,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92921,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92923,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
92926,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
93048,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
93180,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
93202,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
93212,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
93258,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
93290,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
94147,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
94229,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
94243,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
94275,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
94276,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
94291,62,8,54,0.07844911614693441,0.8741537466113289,0.48407133213232884,0.5763009704663494,0.7386563389221648,0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0
94295,62,0,62,,,,,,0,0,0,,,,2,0,0,0,0,0,0
